accntnum,location,BLDG_DED,BLDG_LIMIT,CNT_DED,CNT_LIMIT,STATE,POSTCODE,COUNTRY,LON,LAT,BLDG_VALUE,CNT_VALUE,CONSTR_CODE,NUM_STORIES,YEAR_BUILT,foundationtype,BasementFinishType,FIRST_FLOOR_ELEV,BASE_FLOOD_ELEV,elev_ft
WA01051830,WA01051830,1500,200000,1500,50000,WA,98108,US,-122.298879,47.546843,200000,50000,1,1,1990,8,0,1,unknown,325.48785162
WA01051832,WA01051832,1500,200000,1500,50000,WA,98108,US,-122.295304,47.546844,200000,50000,1,1,1990,8,0,1,unknown,283.24068164
WA01051844,WA01051844,1500,200000,1500,50000,WA,98108,US,-122.320068,47.546851,200000,50000,1,1,1990,8,0,1,unknown,17.779190201
WA01051845,WA01051845,1500,200000,1500,50000,WA,98108,US,-122.292878,47.546851,200000,50000,1,1,1990,8,0,1,unknown,256.9356119
WA01051847,WA01051847,1500,200000,1500,50000,WA,98108,US,-122.30274,47.546852,200000,50000,1,1,1990,8,0,1,unknown,304.9769717
WA01051849,WA01051849,1500,200000,1500,50000,WA,98108,US,-122.319384,47.546853,200000,50000,1,1,1990,8,0,1,unknown,18.407979592
WA01051855,WA01051855,1500,200000,1500,50000,WA,98108,US,-122.32069,47.546855,200000,50000,1,1,1990,8,0,1,unknown,17.389813549
WA01051857,WA01051857,1500,200000,1500,50000,WA,98108,US,-122.301002,47.546856,200000,50000,1,1,1990,8,0,1,unknown,330.76042069
WA01051881,WA01051881,1500,200000,1500,50000,WA,98108,US,-122.317131,47.546873,200000,50000,1,1,1990,8,0,1,unknown,20.383304458
WA01051882,WA01051882,1500,200000,1500,50000,WA,98108,US,-122.296604,47.546873,200000,50000,1,1,1990,8,0,1,unknown,294.47541625
WA01051883,WA01051883,1500,200000,1500,50000,WA,98108,US,-122.297167,47.546875,200000,50000,1,1,1990,8,0,1,unknown,299.95183375
WA01051888,WA01051888,1500,200000,1500,50000,WA,98106,US,-122.365308,47.546877,200000,50000,1,1,1990,8,0,1,unknown,156.81991972
WA01051910,WA01051910,1500,200000,1500,50000,WA,98108,US,-122.31888,47.546886,200000,50000,1,1,1990,8,0,1,unknown,18.724583933
WA01051912,WA01051912,1500,200000,1500,50000,WA,98106,US,-122.356865,47.546887,200000,50000,1,1,1990,8,0,1,unknown,264.67559574
WA01051913,WA01051913,1500,200000,1500,50000,WA,98108,US,-122.292335,47.546887,200000,50000,1,1,1990,8,0,1,unknown,255.63548718
WA01051921,WA01051921,1500,200000,1500,50000,WA,98108,US,-122.320565,47.54689,200000,50000,1,1,1990,8,0,1,unknown,17.345630476
WA01051924,WA01051924,1500,200000,1500,50000,WA,98108,US,-122.302979,47.546891,200000,50000,1,1,1990,8,0,1,unknown,299.96179438
WA01051935,WA01051935,1500,200000,1500,50000,WA,98106,US,-122.355715,47.546896,200000,50000,1,1,1990,8,0,1,unknown,251.65834139
WA01051938,WA01051938,1500,200000,1500,50000,WA,98118,US,-122.283753,47.546899,200000,50000,1,1,1990,8,0,1,unknown,152.55411577
WA01051942,WA01051942,1500,200000,1500,50000,WA,98108,US,-122.29567,47.5469,200000,50000,1,1,1990,8,0,1,unknown,286.34274866
WA01051946,WA01051946,1500,200000,1500,50000,WA,98106,US,-122.355315,47.546902,200000,50000,1,1,1990,8,0,1,unknown,261.97339093
WA01051947,WA01051947,1500,200000,1500,50000,WA,98108,US,-122.318232,47.546902,200000,50000,1,1,1990,8,0,1,unknown,19.335781459
WA01051959,WA01051959,1500,200000,1500,50000,WA,98108,US,-122.321091,47.546909,200000,50000,1,1,1990,8,0,1,unknown,17.043563538
WA01051961,WA01051961,1500,200000,1500,50000,WA,98126,US,-122.369744,47.546911,200000,50000,1,1,1990,8,0,1,unknown,349.16208138
WA01051974,WA01051974,1500,200000,1500,50000,WA,98106,US,-122.364823,47.546916,200000,50000,1,1,1990,8,0,1,unknown,145.73449285
WA01051979,WA01051979,1500,200000,1500,50000,WA,98126,US,-122.369131,47.546918,200000,50000,1,1,1990,8,0,1,unknown,344.21368556
WA01051980,WA01051980,1500,200000,1500,50000,WA,98118,US,-122.280384,47.546918,200000,50000,1,1,1990,8,0,1,unknown,154.98772478
WA01051986,WA01051986,1500,200000,1500,50000,WA,98118,US,-122.280018,47.54692,200000,50000,1,1,1990,8,0,1,unknown,164.24810237
WA01051989,WA01051989,1500,200000,1500,50000,WA,98118,US,-122.280196,47.546921,200000,50000,1,1,1990,8,0,1,unknown,161.5420721
WA01051999,WA01051999,1500,200000,1500,50000,WA,98106,US,-122.359483,47.546928,200000,50000,1,1,1990,8,0,1,unknown,260.65734758
WA01052000,WA01052000,1500,200000,1500,50000,WA,98108,US,-122.301538,47.546928,200000,50000,1,1,1990,8,0,1,unknown,325.25699532
WA01052002,WA01052002,1500,200000,1500,50000,WA,98118,US,-122.290036,47.546929,200000,50000,1,1,1990,8,0,1,unknown,194.58932709
WA01052012,WA01052012,1500,200000,1500,50000,WA,98118,US,-122.278674,47.546934,200000,50000,1,1,1990,8,0,1,unknown,167.56222321
WA01052022,WA01052022,1500,200000,1500,50000,WA,98108,US,-122.307446,47.546937,200000,50000,1,1,1990,8,0,1,unknown,129.60598184
WA01052029,WA01052029,1500,200000,1500,50000,WA,98118,US,-122.280598,47.546942,200000,50000,1,1,1990,8,0,1,unknown,150.43545757
WA01052030,WA01052030,1500,200000,1500,50000,WA,98118,US,-122.279236,47.546942,200000,50000,1,1,1990,8,0,1,unknown,167.68367334
WA01052033,WA01052033,1500,200000,1500,50000,WA,98118,US,-122.27951,47.546945,200000,50000,1,1,1990,8,0,1,unknown,167.89665892
WA01052034,WA01052034,1500,200000,1500,50000,WA,98118,US,-122.278947,47.546945,200000,50000,1,1,1990,8,0,1,unknown,167.71392269
WA01052036,WA01052036,1500,200000,1500,50000,WA,98106,US,-122.357392,47.546946,200000,50000,1,1,1990,8,0,1,unknown,269.77695089
WA01052042,WA01052042,1500,200000,1500,50000,WA,98108,US,-122.301741,47.546949,200000,50000,1,1,1990,8,0,1,unknown,322.11517435
WA01052045,WA01052045,1500,200000,1500,50000,WA,98118,US,-122.290703,47.54695,200000,50000,1,1,1990,8,0,1,unknown,234.26114267
WA01052046,WA01052046,1500,200000,1500,50000,WA,98118,US,-122.289197,47.54695,200000,50000,1,1,1990,8,0,1,unknown,146.7621963
WA01052047,WA01052047,1500,200000,1500,50000,WA,98118,US,-122.279697,47.546951,200000,50000,1,1,1990,8,0,1,unknown,168.88282365
WA01052051,WA01052051,1500,200000,1500,50000,WA,98108,US,-122.298281,47.546954,200000,50000,1,1,1990,8,0,1,unknown,313.4783893
WA01052056,WA01052056,1500,200000,1500,50000,WA,98108,US,-122.320023,47.546957,200000,50000,1,1,1990,8,0,1,unknown,17.713356866
WA01052065,WA01052065,1500,200000,1500,50000,WA,98108,US,-122.292885,47.546961,200000,50000,1,1,1990,8,0,1,unknown,256.37281988
WA01052068,WA01052068,1500,200000,1500,50000,WA,98108,US,-122.319451,47.546967,200000,50000,1,1,1990,8,0,1,unknown,18.388307675
WA01052072,WA01052072,1500,200000,1500,50000,WA,98108,US,-122.30275,47.546968,200000,50000,1,1,1990,8,0,1,unknown,315.37097138
WA01052076,WA01052076,1500,200000,1500,50000,WA,98108,US,-122.301037,47.54697,200000,50000,1,1,1990,8,0,1,unknown,332.91912811
WA01052080,WA01052080,1500,200000,1500,50000,WA,98108,US,-122.293406,47.546971,200000,50000,1,1,1990,8,0,1,unknown,260.03320386
WA01052086,WA01052086,1500,200000,1500,50000,WA,98126,US,-122.369141,47.546974,200000,50000,1,1,1990,8,0,1,unknown,343.85534565
WA01052094,WA01052094,1500,200000,1500,50000,WA,98118,US,-122.291247,47.546978,200000,50000,1,1,1990,8,0,1,unknown,241.98983386
WA01052109,WA01052109,1500,200000,1500,50000,WA,98126,US,-122.369772,47.546986,200000,50000,1,1,1990,8,0,1,unknown,349.35787207
WA01052116,WA01052116,1500,200000,1500,50000,WA,98108,US,-122.302011,47.54699,200000,50000,1,1,1990,8,0,1,unknown,319.45314671
WA01052117,WA01052117,1500,200000,1500,50000,WA,98106,US,-122.360448,47.546992,200000,50000,1,1,1990,8,0,1,unknown,246.41498492
WA01052120,WA01052120,1500,200000,1500,50000,WA,98108,US,-122.29526,47.546993,200000,50000,1,1,1990,8,0,1,unknown,282.31349001
WA01052133,WA01052133,1500,200000,1500,50000,WA,98108,US,-122.318846,47.546999,200000,50000,1,1,1990,8,0,1,unknown,18.712664641
WA01052134,WA01052134,1500,200000,1500,50000,WA,98118,US,-122.278404,47.546999,200000,50000,1,1,1990,8,0,1,unknown,167.81074028
WA01052147,WA01052147,1500,200000,1500,50000,WA,98108,US,-122.318187,47.54701,200000,50000,1,1,1990,8,0,1,unknown,19.361001276
WA01052154,WA01052154,1500,200000,1500,50000,WA,98108,US,-122.291838,47.547015,200000,50000,1,1,1990,8,0,1,unknown,249.79174028
WA01052168,WA01052168,1500,200000,1500,50000,WA,98108,US,-122.303944,47.547022,200000,50000,1,1,1990,8,0,1,unknown,268.46986751
WA01052173,WA01052173,1500,200000,1500,50000,WA,98108,US,-122.320535,47.547023,200000,50000,1,1,1990,8,0,1,unknown,17.384744651
WA01052174,WA01052174,1500,200000,1500,50000,WA,98108,US,-122.319356,47.547023,200000,50000,1,1,1990,8,0,1,unknown,18.374974341
WA01052179,WA01052179,1500,200000,1500,50000,WA,98108,US,-122.298707,47.54703,200000,50000,1,1,1990,8,0,1,unknown,321.41351094
WA01052192,WA01052192,1500,200000,1500,50000,WA,98108,US,-122.293952,47.547036,200000,50000,1,1,1990,8,0,1,unknown,263.67929321
WA01052194,WA01052194,1500,200000,1500,50000,WA,98108,US,-122.29719,47.547038,200000,50000,1,1,1990,8,0,1,unknown,299.96322154
WA01052195,WA01052195,1500,200000,1500,50000,WA,98108,US,-122.292322,47.547038,200000,50000,1,1,1990,8,0,1,unknown,253.84090379
WA01052205,WA01052205,1500,200000,1500,50000,WA,98108,US,-122.303761,47.547045,200000,50000,1,1,1990,8,0,1,unknown,273.7525711
WA01052212,WA01052212,1500,200000,1500,50000,WA,98126,US,-122.371694,47.54705,200000,50000,1,1,1990,8,0,1,unknown,343.79221901
WA01052213,WA01052213,1500,200000,1500,50000,WA,98108,US,-122.304101,47.547051,200000,50000,1,1,1990,8,0,1,unknown,263.58462458
WA01052218,WA01052218,1500,200000,1500,50000,WA,98106,US,-122.356881,47.547053,200000,50000,1,1,1990,8,0,1,unknown,266.56567126
WA01052220,WA01052220,1500,200000,1500,50000,WA,98108,US,-122.297649,47.547055,200000,50000,1,1,1990,8,0,1,unknown,305.09316265
WA01052227,WA01052227,1500,200000,1500,50000,WA,98108,US,-122.304256,47.547057,200000,50000,1,1,1990,8,0,1,unknown,261.12479838
WA01052234,WA01052234,1500,200000,1500,50000,WA,98126,US,-122.371638,47.54706,200000,50000,1,1,1990,8,0,1,unknown,343.72683843
WA01052235,WA01052235,1500,200000,1500,50000,WA,98108,US,-122.319981,47.54706,200000,50000,1,1,1990,8,0,1,unknown,17.680784687
WA01052238,WA01052238,1500,200000,1500,50000,WA,98108,US,-122.296635,47.547061,200000,50000,1,1,1990,8,0,1,unknown,294.47872005
WA01052241,WA01052241,1500,200000,1500,50000,WA,98108,US,-122.296159,47.547062,200000,50000,1,1,1990,8,0,1,unknown,290.01542267
WA01052242,WA01052242,1500,200000,1500,50000,WA,98108,US,-122.292892,47.547062,200000,50000,1,1,1990,8,0,1,unknown,256.1219603
WA01052245,WA01052245,1500,200000,1500,50000,WA,98118,US,-122.283712,47.547063,200000,50000,1,1,1990,8,0,1,unknown,152.37286905
WA01052248,WA01052248,1500,200000,1500,50000,WA,98108,US,-122.296398,47.547066,200000,50000,1,1,1990,8,0,1,unknown,291.88750278
WA01052251,WA01052251,1500,200000,1500,50000,WA,98106,US,-122.359524,47.547067,200000,50000,1,1,1990,8,0,1,unknown,260.20291187
WA01052252,WA01052252,1500,200000,1500,50000,WA,98108,US,-122.29593,47.547067,200000,50000,1,1,1990,8,0,1,unknown,287.27564896
WA01052257,WA01052257,1500,200000,1500,50000,WA,98106,US,-122.356311,47.54707,200000,50000,1,1,1990,8,0,1,unknown,251.32130069
WA01052258,WA01052258,1500,200000,1500,50000,WA,98126,US,-122.369795,47.547071,200000,50000,1,1,1990,8,0,1,unknown,349.34240291
WA01052264,WA01052264,1500,200000,1500,50000,WA,98126,US,-122.371564,47.547074,200000,50000,1,1,1990,8,0,1,unknown,343.7756967
WA01052271,WA01052271,1500,200000,1500,50000,WA,98108,US,-122.293409,47.54708,200000,50000,1,1,1990,8,0,1,unknown,259.59819072
WA01052274,WA01052274,1500,200000,1500,50000,WA,98108,US,-122.29828,47.547082,200000,50000,1,1,1990,8,0,1,unknown,313.46189323
WA01052278,WA01052278,1500,200000,1500,50000,WA,98108,US,-122.30314,47.547085,200000,50000,1,1,1990,8,0,1,unknown,304.20477023
WA01052279,WA01052279,1500,200000,1500,50000,WA,98108,US,-122.297921,47.547085,200000,50000,1,1,1990,8,0,1,unknown,308.4513747
WA01052283,WA01052283,1500,200000,1500,50000,WA,98126,US,-122.371439,47.547089,200000,50000,1,1,1990,8,0,1,unknown,343.94515536
WA01052286,WA01052286,1500,200000,1500,50000,WA,98126,US,-122.369222,47.54709,200000,50000,1,1,1990,8,0,1,unknown,344.46569672
WA01052295,WA01052295,1500,200000,1500,50000,WA,98108,US,-122.302716,47.547096,200000,50000,1,1,1990,8,0,1,unknown,316.76153245
WA01052304,WA01052304,1500,200000,1500,50000,WA,98126,US,-122.371388,47.547102,200000,50000,1,1,1990,8,0,1,unknown,343.96788502
WA01052308,WA01052308,1500,200000,1500,50000,WA,98108,US,-122.318812,47.547104,200000,50000,1,1,1990,8,0,1,unknown,18.699482226
WA01052316,WA01052316,1500,200000,1500,50000,WA,98106,US,-122.35572,47.547108,200000,50000,1,1,1990,8,0,1,unknown,251.90604481
WA01052317,WA01052317,1500,200000,1500,50000,WA,98118,US,-122.29073,47.547108,200000,50000,1,1,1990,8,0,1,unknown,231.12292734
WA01052319,WA01052319,1500,200000,1500,50000,WA,98106,US,-122.355278,47.547109,200000,50000,1,1,1990,8,0,1,unknown,265.53710495
WA01052321,WA01052321,1500,200000,1500,50000,WA,98126,US,-122.369646,47.54711,200000,50000,1,1,1990,8,0,1,unknown,348.98020802
WA01052324,WA01052324,1500,200000,1500,50000,WA,98126,US,-122.37131,47.547112,200000,50000,1,1,1990,8,0,1,unknown,344.09128726
WA01052330,WA01052330,1500,200000,1500,50000,WA,98108,US,-122.295315,47.547117,200000,50000,1,1,1990,8,0,1,unknown,283.13539948
WA01052334,WA01052334,1500,200000,1500,50000,WA,98108,US,-122.320524,47.547118,200000,50000,1,1,1990,8,0,1,unknown,17.408438877
WA01052336,WA01052336,1500,200000,1500,50000,WA,98108,US,-122.295651,47.547119,200000,50000,1,1,1990,8,0,1,unknown,285.35716136
WA01052337,WA01052337,1500,200000,1500,50000,WA,98118,US,-122.278332,47.547119,200000,50000,1,1,1990,8,0,1,unknown,167.44296139
WA01052347,WA01052347,1500,200000,1500,50000,WA,98126,US,-122.369544,47.547125,200000,50000,1,1,1990,8,0,1,unknown,347.55071978
WA01052349,WA01052349,1500,200000,1500,50000,WA,98118,US,-122.290103,47.547126,200000,50000,1,1,1990,8,0,1,unknown,185.29761092
WA01052367,WA01052367,1500,200000,1500,50000,WA,98126,US,-122.369232,47.547135,200000,50000,1,1,1990,8,0,1,unknown,344.46569672
WA01052371,WA01052371,1500,200000,1500,50000,WA,98126,US,-122.371204,47.547137,200000,50000,1,1,1990,8,0,1,unknown,344.25591325
WA01052378,WA01052378,1500,200000,1500,50000,WA,98126,US,-122.371115,47.54714,200000,50000,1,1,1990,8,0,1,unknown,344.71147429
WA01052384,WA01052384,1500,200000,1500,50000,WA,98118,US,-122.279591,47.547143,200000,50000,1,1,1990,8,0,1,unknown,168.97066814
WA01052393,WA01052393,1500,200000,1500,50000,WA,98126,US,-122.371038,47.547149,200000,50000,1,1,1990,8,0,1,unknown,344.71147429
WA01052398,WA01052398,1500,200000,1500,50000,WA,98118,US,-122.29122,47.547151,200000,50000,1,1,1990,8,0,1,unknown,239.80527014
WA01052406,WA01052406,1500,200000,1500,50000,WA,98108,US,-122.300201,47.547153,200000,50000,1,1,1990,8,0,1,unknown,336.80215973
WA01052437,WA01052437,1500,200000,1500,50000,WA,98108,US,-122.302656,47.547176,200000,50000,1,1,1990,8,0,1,unknown,318.66980679
WA01052438,WA01052438,1500,200000,1500,50000,WA,98108,US,-122.29716,47.547176,200000,50000,1,1,1990,8,0,1,unknown,299.95874319
WA01052452,WA01052452,1500,200000,1500,50000,WA,98126,US,-122.371687,47.547186,200000,50000,1,1,1990,8,0,1,unknown,343.4351291
WA01052461,WA01052461,1500,200000,1500,50000,WA,98108,US,-122.291848,47.547193,200000,50000,1,1,1990,8,0,1,unknown,242.70679254
WA01052471,WA01052471,1500,200000,1500,50000,WA,98108,US,-122.292324,47.547199,200000,50000,1,1,1990,8,0,1,unknown,251.45146146
WA01052472,WA01052472,1500,200000,1500,50000,WA,98106,US,-122.357384,47.5472,200000,50000,1,1,1990,8,0,1,unknown,269.35973631
WA01052482,WA01052482,1500,200000,1500,50000,WA,98108,US,-122.318778,47.547209,200000,50000,1,1,1990,8,0,1,unknown,18.706978945
WA01052483,WA01052483,1500,200000,1500,50000,WA,98108,US,-122.29828,47.547209,200000,50000,1,1,1990,8,0,1,unknown,313.4662994
WA01052493,WA01052493,1500,200000,1500,50000,WA,98118,US,-122.279312,47.547215,200000,50000,1,1,1990,8,0,1,unknown,170.05411633
WA01052494,WA01052494,1500,200000,1500,50000,WA,98108,US,-122.298806,47.547216,200000,50000,1,1,1990,8,0,1,unknown,324.26562389
WA01052500,WA01052500,1500,200000,1500,50000,WA,98118,US,-122.280158,47.547221,200000,50000,1,1,1990,8,0,1,unknown,164.39827626
WA01052507,WA01052507,1500,200000,1500,50000,WA,98106,US,-122.36489,47.547224,200000,50000,1,1,1990,8,0,1,unknown,145.83420414
WA01052516,WA01052516,1500,200000,1500,50000,WA,98108,US,-122.303155,47.547228,200000,50000,1,1,1990,8,0,1,unknown,310.52139773
WA01052531,WA01052531,1500,200000,1500,50000,WA,98108,US,-122.300245,47.547238,200000,50000,1,1,1990,8,0,1,unknown,337.47796684
WA01052534,WA01052534,1500,200000,1500,50000,WA,98108,US,-122.293931,47.54724,200000,50000,1,1,1990,8,0,1,unknown,264.60140282
WA01052538,WA01052538,1500,200000,1500,50000,WA,98118,US,-122.283745,47.547241,200000,50000,1,1,1990,8,0,1,unknown,153.66070374
WA01052540,WA01052540,1500,200000,1500,50000,WA,98118,US,-122.278842,47.547242,200000,50000,1,1,1990,8,0,1,unknown,170.73516622
WA01052544,WA01052544,1500,200000,1500,50000,WA,98118,US,-122.280307,47.547245,200000,50000,1,1,1990,8,0,1,unknown,160.48152745
WA01052547,WA01052547,1500,200000,1500,50000,WA,98118,US,-122.279917,47.547246,200000,50000,1,1,1990,8,0,1,unknown,167.90484461
WA01052548,WA01052548,1500,200000,1500,50000,WA,98108,US,-122.302788,47.547247,200000,50000,1,1,1990,8,0,1,unknown,318.72124708
WA01052552,WA01052552,1500,200000,1500,50000,WA,98118,US,-122.279067,47.547249,200000,50000,1,1,1990,8,0,1,unknown,170.70709536
WA01052561,WA01052561,1500,200000,1500,50000,WA,98126,US,-122.369271,47.547253,200000,50000,1,1,1990,8,0,1,unknown,343.2615661
WA01052563,WA01052563,1500,200000,1500,50000,WA,98118,US,-122.27793,47.547254,200000,50000,1,1,1990,8,0,1,unknown,168.0610126
WA01052575,WA01052575,1500,200000,1500,50000,WA,98118,US,-122.290735,47.547266,200000,50000,1,1,1990,8,0,1,unknown,224.4961686
WA01052582,WA01052582,1500,200000,1500,50000,WA,98108,US,-122.295394,47.547268,200000,50000,1,1,1990,8,0,1,unknown,283.15715145
WA01052586,WA01052586,1500,200000,1500,50000,WA,98108,US,-122.320494,47.547272,200000,50000,1,1,1990,8,0,1,unknown,17.155929027
WA01052587,WA01052587,1500,200000,1500,50000,WA,98118,US,-122.280033,47.547272,200000,50000,1,1,1990,8,0,1,unknown,166.65179995
WA01052592,WA01052592,1500,200000,1500,50000,WA,98126,US,-122.371108,47.547275,200000,50000,1,1,1990,8,0,1,unknown,344.73905959
WA01052593,WA01052593,1500,200000,1500,50000,WA,98108,US,-122.292868,47.547275,200000,50000,1,1,1990,8,0,1,unknown,254.67913545
WA01052594,WA01052594,1500,200000,1500,50000,WA,98118,US,-122.289377,47.547275,200000,50000,1,1,1990,8,0,1,unknown,147.8845651
WA01052598,WA01052598,1500,200000,1500,50000,WA,98106,US,-122.35953,47.547277,200000,50000,1,1,1990,8,0,1,unknown,260.07212446
WA01052606,WA01052606,1500,200000,1500,50000,WA,98108,US,-122.293386,47.547279,200000,50000,1,1,1990,8,0,1,unknown,259.46900765
WA01052619,WA01052619,1500,200000,1500,50000,WA,98118,US,-122.279431,47.547285,200000,50000,1,1,1990,8,0,1,unknown,168.87881774
WA01052629,WA01052629,1500,200000,1500,50000,WA,98108,US,-122.307811,47.547289,200000,50000,1,1,1990,8,0,1,unknown,135.70887245
WA01052630,WA01052630,1500,200000,1500,50000,WA,98118,US,-122.278525,47.547289,200000,50000,1,1,1990,8,0,1,unknown,169.39278757
WA01052665,WA01052665,1500,200000,1500,50000,WA,98118,US,-122.280533,47.547303,200000,50000,1,1,1990,8,0,1,unknown,156.07208505
WA01052668,WA01052668,1500,200000,1500,50000,WA,98108,US,-122.297894,47.547306,200000,50000,1,1,1990,8,0,1,unknown,308.23075133
WA01052674,WA01052674,1500,200000,1500,50000,WA,98118,US,-122.291198,47.547313,200000,50000,1,1,1990,8,0,1,unknown,237.82009947
WA01052688,WA01052688,1500,200000,1500,50000,WA,98126,US,-122.370341,47.547323,200000,50000,1,1,1990,8,0,1,unknown,348.99857744
WA01052699,WA01052699,1500,200000,1500,50000,WA,98106,US,-122.356839,47.54733,200000,50000,1,1,1990,8,0,1,unknown,265.1325577
WA01052700,WA01052700,1500,200000,1500,50000,WA,98108,US,-122.319241,47.54733,200000,50000,1,1,1990,8,0,1,unknown,18.077494017
WA01052702,WA01052702,1500,200000,1500,50000,WA,98108,US,-122.319412,47.547331,200000,50000,1,1,1990,8,0,1,unknown,18.051542572
WA01052714,WA01052714,1500,200000,1500,50000,WA,98108,US,-122.304123,47.547341,200000,50000,1,1,1990,8,0,1,unknown,265.28474602
WA01052715,WA01052715,1500,200000,1500,50000,WA,98108,US,-122.291852,47.547341,200000,50000,1,1,1990,8,0,1,unknown,234.15300946
WA01052743,WA01052743,1500,200000,1500,50000,WA,98108,US,-122.307624,47.547359,200000,50000,1,1,1990,8,0,1,unknown,147.69326916
WA01052745,WA01052745,1500,200000,1500,50000,WA,98106,US,-122.357405,47.547361,200000,50000,1,1,1990,8,0,1,unknown,268.85576648
WA01052746,WA01052746,1500,200000,1500,50000,WA,98108,US,-122.302677,47.547361,200000,50000,1,1,1990,8,0,1,unknown,320.56804504
WA01052749,WA01052749,1500,200000,1500,50000,WA,98108,US,-122.303131,47.547362,200000,50000,1,1,1990,8,0,1,unknown,312.28266747
WA01052753,WA01052753,1500,200000,1500,50000,WA,98108,US,-122.29233,47.547364,200000,50000,1,1,1990,8,0,1,unknown,250.00044763
WA01052771,WA01052771,1500,200000,1500,50000,WA,98126,US,-122.369889,47.547376,200000,50000,1,1,1990,8,0,1,unknown,348.86323623
WA01052774,WA01052774,1500,200000,1500,50000,WA,98108,US,-122.297162,47.54738,200000,50000,1,1,1990,8,0,1,unknown,299.71431733
WA01052777,WA01052777,1500,200000,1500,50000,WA,98108,US,-122.296276,47.547383,200000,50000,1,1,1990,8,0,1,unknown,290.15607228
WA01052784,WA01052784,1500,200000,1500,50000,WA,98108,US,-122.301198,47.547386,200000,50000,1,1,1990,8,0,1,unknown,334.96001728
WA01052785,WA01052785,1500,200000,1500,50000,WA,98108,US,-122.300318,47.547386,200000,50000,1,1,1990,8,0,1,unknown,338.40185466
WA01052792,WA01052792,1500,200000,1500,50000,WA,98108,US,-122.293927,47.54739,200000,50000,1,1,1990,8,0,1,unknown,264.7608254
WA01052800,WA01052800,1500,200000,1500,50000,WA,98108,US,-122.296492,47.547396,200000,50000,1,1,1990,8,0,1,unknown,291.93501262
WA01052812,WA01052812,1500,200000,1500,50000,WA,98108,US,-122.300033,47.547404,200000,50000,1,1,1990,8,0,1,unknown,338.58387894
WA01052816,WA01052816,1500,200000,1500,50000,WA,98126,US,-122.369728,47.547406,200000,50000,1,1,1990,8,0,1,unknown,348.18843306
WA01052824,WA01052824,1500,200000,1500,50000,WA,98118,US,-122.283716,47.54741,200000,50000,1,1,1990,8,0,1,unknown,154.59887306
WA01052828,WA01052828,1500,200000,1500,50000,WA,98108,US,-122.292882,47.547412,200000,50000,1,1,1990,8,0,1,unknown,254.03053634
WA01052830,WA01052830,1500,200000,1500,50000,WA,98126,US,-122.370353,47.547413,200000,50000,1,1,1990,8,0,1,unknown,348.99857744
WA01052832,WA01052832,1500,200000,1500,50000,WA,98108,US,-122.296054,47.547414,200000,50000,1,1,1990,8,0,1,unknown,288.62861488
WA01052840,WA01052840,1500,200000,1500,50000,WA,98108,US,-122.293384,47.54742,200000,50000,1,1,1990,8,0,1,unknown,259.34415528
WA01052862,WA01052862,1500,200000,1500,50000,WA,98108,US,-122.29544,47.547434,200000,50000,1,1,1990,8,0,1,unknown,282.43403791
WA01052874,WA01052874,1500,200000,1500,50000,WA,98108,US,-122.303757,47.547439,200000,50000,1,1,1990,8,0,1,unknown,279.10350959
WA01052876,WA01052876,1500,200000,1500,50000,WA,98126,US,-122.369587,47.547441,200000,50000,1,1,1990,8,0,1,unknown,346.31216987
WA01052882,WA01052882,1500,200000,1500,50000,WA,98118,US,-122.290618,47.547447,200000,50000,1,1,1990,8,0,1,unknown,207.09863196
WA01052883,WA01052883,1500,200000,1500,50000,WA,98106,US,-122.359537,47.547449,200000,50000,1,1,1990,8,0,1,unknown,259.77418482
WA01052892,WA01052892,1500,200000,1500,50000,WA,98108,US,-122.301825,47.547454,200000,50000,1,1,1990,8,0,1,unknown,329.31844558
WA01052902,WA01052902,1500,200000,1500,50000,WA,98118,US,-122.29009,47.547461,200000,50000,1,1,1990,8,0,1,unknown,178.19736791
WA01052906,WA01052906,1500,200000,1500,50000,WA,98118,US,-122.289196,47.547464,200000,50000,1,1,1990,8,0,1,unknown,147.58776391
WA01052918,WA01052918,1500,200000,1500,50000,WA,98108,US,-122.299462,47.547471,200000,50000,1,1,1990,8,0,1,unknown,336.74513873
WA01052920,WA01052920,1500,200000,1500,50000,WA,98108,US,-122.302028,47.547473,200000,50000,1,1,1990,8,0,1,unknown,327.83774671
WA01052921,WA01052921,1500,200000,1500,50000,WA,98118,US,-122.29118,47.547473,200000,50000,1,1,1990,8,0,1,unknown,233.18028633
WA01052928,WA01052928,1500,200000,1500,50000,WA,98126,US,-122.369423,47.547477,200000,50000,1,1,1990,8,0,1,unknown,343.56936795
WA01052929,WA01052929,1500,200000,1500,50000,WA,98106,US,-122.364759,47.547478,200000,50000,1,1,1990,8,0,1,unknown,144.81194689
WA01052930,WA01052930,1500,200000,1500,50000,WA,98108,US,-122.295842,47.547478,200000,50000,1,1,1990,8,0,1,unknown,285.64369024
WA01052935,WA01052935,1500,200000,1500,50000,WA,98108,US,-122.295649,47.547483,200000,50000,1,1,1990,8,0,1,unknown,283.94982864
WA01052938,WA01052938,1500,200000,1500,50000,WA,98108,US,-122.302643,47.547484,200000,50000,1,1,1990,8,0,1,unknown,321.31203456
WA01052941,WA01052941,1500,200000,1500,50000,WA,98106,US,-122.357398,47.547485,200000,50000,1,1,1990,8,0,1,unknown,268.70961162
