accntnum,location,BLDG_DED,BLDG_LIMIT,CNT_DED,CNT_LIMIT,STATE,POSTCODE,COUNTRY,LON,LAT,BLDG_VALUE,CNT_VALUE,CONSTR_CODE,NUM_STORIES,YEAR_BUILT,foundationtype,BasementFinishType,FIRST_FLOOR_ELEV,BASE_FLOOD_ELEV,elev_ft
1-WA01072048,WA01072048,5000,187631,1250,100000,WA,98108,US,-122.314802,47.558508,447806,790677,1,2,1955,7,0,7,unknown,231.51210715
1-WA01070463,WA01070463,4000,75678,1000,100000,WA,98106,US,-122.362608,47.557587,92912,582383,2,3,1949,7,0,2,unknown,130.63231061
1-WA01072085,WA01072085,1500,180181,1250,23007,WA,98108,US,-122.304719,47.558529,1156657,1002721,2,2,1991,9,0,7,unknown,307.30008201
1-WA01072064,WA01072064,2000,250000,2000,100000,WA,98108,US,-122.315424,47.558517,1644630,640219,2,3,1939,7,0,7,unknown,212.09812687
1-WA01072070,WA01072070,5000,250000,2000,100000,WA,98108,US,-122.306452,47.558519,1921834,849656,1,3,2000,7,0,3,unknown,317.57616174
1-WA01072078,WA01072078,1500,250000,0,0,WA,98118,US,-122.278648,47.558522,836385,0,2,2,1935,2,1,5,unknown,206.9389994
1-WA01072088,WA01072088,4000,250000,1250,100000,WA,98106,US,-122.361058,47.558533,560834,576370,1,2,1982,4,0,2,unknown,197.0335004
1-WA01070203,WA01070203,0,0,4000,100000,WA,98118,US,-122.278543,47.557395,0,510853,1,3,1918,6,0,8,unknown,223.82036149
1-WA01070633,WA01070633,4000,250000,0,0,WA,98118,US,-122.286698,47.557679,704186,0,2,2,1962,7,0,1,unknown,111.01989528
1-WA01070479,WA01070479,3000,250000,1500,100000,WA,98106,US,-122.359809,47.557598,1290991,1061039,1,3,1923,7,0,5,unknown,252.56901071
1-WA01072140,WA01072140,5000,168685,0,0,WA,98118,US,-122.279784,47.558571,187259,0,1,2,1930,6,0,7,unknown,202.24734571
1-WA01070497,WA01070497,1250,250000,1250,96893,WA,98108,US,-122.293869,47.557609,1312654,148878,1,3,1996,4,0,3,unknown,252.83463736
1-WA01072146,WA01072146,1500,250000,1250,100000,WA,98108,US,-122.310827,47.558575,1164265,343238,2,1,2013,9,0,10,unknown,261.24033972
1-WA01070233,WA01070233,5000,250000,0,0,WA,98108,US,-122.304899,47.557416,1552473,0,2,2,1904,8,0,2,unknown,313.27361239
1-WA01072181,WA01072181,5000,250000,1250,100000,WA,98108,US,-122.293491,47.558602,1026347,1021837,2,2,1996,6,0,6,unknown,188.53457296
1-WA01071047,WA01071047,5000,250000,0,0,WA,98108,US,-122.297096,47.557922,752066,0,2,1,1912,9,0,9,unknown,345.4534625
1-WA01072180,WA01072180,2000,250000,1250,100000,WA,98118,US,-122.279164,47.558601,490325,862149,1,1,1955,7,0,8,unknown,205.42867455
1-WA01071241,WA01071241,3000,250000,2000,100000,WA,98108,US,-122.296519,47.558034,942709,1013658,2,3,1914,7,0,3,unknown,348.84766864
1-WA01070499,WA01070499,4000,250000,1500,100000,WA,98118,US,-122.291799,47.55761,1796667,929224,2,2,1943,9,0,9,unknown,143.96695343
1-WA01070517,WA01070517,5000,200181,1500,100000,WA,98118,US,-122.288508,47.55762,305951,678929,1,3,1947,9,0,10,unknown,116.87619468
1-WA01071095,WA01071095,3000,250000,3000,100000,WA,98106,US,-122.365241,47.557954,1328762,1028437,1,1,1937,8,0,0,unknown,88.667158349
1-WA01072246,WA01072246,2000,234598,2000,100000,WA,98108,US,-122.313989,47.558645,1169391,866008,1,3,1915,4,0,3,unknown,236.1057884
1-WA01072254,WA01072254,4000,250000,1250,100000,WA,98108,US,-122.303018,47.55865,1765812,812458,1,1,1972,8,0,0,unknown,304.14046577
1-WA01072256,WA01072256,2000,250000,1250,100000,WA,98108,US,-122.297676,47.558652,1575194,435625,1,2,1926,7,0,2,unknown,348.47358399
1-WA01071977,WA01071977,1250,145597,1250,13921,WA,98106,US,-122.361795,47.558478,433768,1066746,2,3,1994,9,0,6,unknown,165.34475267
1-WA01072049,WA01072049,5000,31954,4000,100000,WA,98118,US,-122.284019,47.558508,814428,1149032,2,3,1931,7,0,8,unknown,117.46891124
1-WA01071999,WA01071999,3000,250000,1500,2500,WA,98118,US,-122.281132,47.558485,1296579,4064,1,1,1981,6,0,5,unknown,173.4567444
1-WA01073935,WA01073935,3000,250000,2000,100000,WA,98108,US,-122.299839,47.559657,2120951,1101262,1,1,1934,7,0,1,unknown,309.68043642
1-WA01073487,WA01073487,3000,250000,1250,100000,WA,98108,US,-122.30266,47.559387,1814256,625252,2,3,1953,4,0,2,unknown,285.19696451
1-WA01074127,WA01074127,3000,250000,2000,30336,WA,98118,US,-122.277914,47.559755,1156453,46460,2,2,1946,7,0,9,unknown,112.16342879
1-WA01073647,WA01073647,3000,250000,1500,50842,WA,98108,US,-122.317325,47.559509,469399,173133,1,3,1977,4,0,4,unknown,196.80466837
1-WA01073070,WA01073070,3000,153613,1500,58080,WA,98108,US,-122.314462,47.559133,2139135,219216,1,3,1943,2,1,5,unknown,238.1176651
1-WA01073727,WA01073727,0,0,4000,100000,WA,98108,US,-122.303333,47.559546,0,166124,1,3,1908,7,0,8,unknown,289.80679077
1-WA01073759,WA01073759,3000,250000,1500,100000,WA,98118,US,-122.280042,47.559565,734342,245901,2,2,1992,6,0,7,unknown,170.78600612
1-WA01073791,WA01073791,2000,250000,0,0,WA,98108,US,-122.314924,47.559582,1381349,0,1,1,1908,6,0,7,unknown,236.42878709
1-WA01073823,WA01073823,2000,250000,1250,100000,WA,98108,US,-122.307233,47.559604,1277003,500784,1,3,2001,6,0,5,unknown,331.48493843
1-WA01073896,WA01073896,1500,250000,1500,100000,WA,98106,US,-122.363422,47.559637,1253312,1217416,1,2,1916,6,0,5,unknown,123.59679529
1-WA01073150,WA01073150,4000,250000,1250,100000,WA,98118,US,-122.288604,47.559185,574548,1178269,2,1,1992,8,0,2,unknown,119.1971298
1-WA01072779,WA01072779,5000,250000,3000,100000,WA,98118,US,-122.29048,47.558958,1827874,865606,2,1,1996,4,0,3,unknown,125.37887868
1-WA01072787,WA01072787,5000,250000,1250,100000,WA,98118,US,-122.283897,47.558964,926533,1155482,1,2,1926,7,0,9,unknown,118.55513831
1-WA01072819,WA01072819,5000,250000,1250,11122,WA,98108,US,-122.305486,47.558988,951069,34885,2,2,2009,4,0,2,unknown,310.47158802
1-WA01074554,WA01074554,3000,250000,1500,29862,WA,98118,US,-122.28098,47.559994,763844,208074,1,2,1959,6,0,4,unknown,140.53450253
1-WA01073544,WA01073544,2000,173014,1500,100000,WA,98108,US,-122.307259,47.559426,413328,848350,2,3,1990,8,0,1,unknown,330.59596858
1-WA01073527,WA01073527,1500,250000,0,0,WA,98108,US,-122.297183,47.559413,1739747,0,2,2,1926,2,1,4,unknown,334.58275349
1-WA01072902,WA01072902,4000,158013,1500,100000,WA,98108,US,-122.297218,47.559039,199751,414241,1,1,1990,4,0,3,unknown,342.66840992
1-WA01073559,WA01073559,4000,250000,1250,53181,WA,98108,US,-122.313112,47.559438,691457,175811,1,3,1948,4,0,2,unknown,250.88924359
1-WA01073607,WA01073607,0,0,5000,18158,WA,98108,US,-122.313656,47.559482,0,55415,2,1,1962,6,0,4,unknown,246.76336091
1-WA01072950,WA01072950,5000,165118,0,0,WA,98118,US,-122.279145,47.559069,310878,0,2,3,1928,7,0,8,unknown,194.32363811
1-WA01073736,WA01073736,1250,250000,1250,100000,WA,98118,US,-122.291775,47.559552,1181725,842105,1,3,1954,8,0,0,unknown,129.02334074
1-WA01073751,WA01073751,3000,250000,1500,100000,WA,98106,US,-122.360526,47.55956,543834,291539,2,3,1970,6,0,7,unknown,231.99810454
1-WA01073992,WA01073992,5000,250000,1250,100000,WA,98108,US,-122.301648,47.559691,1942800,1177018,2,2,2017,4,0,3,unknown,282.31716783
1-WA01073142,WA01073142,5000,217076,3000,100000,WA,98118,US,-122.284133,47.559182,687732,1153271,2,2,1936,6,0,7,unknown,109.02503958
1-WA01074103,WA01074103,1250,250000,1250,95690,WA,98108,US,-122.313122,47.559744,503525,136012,2,2,1958,9,0,8,unknown,259.04558572
1-WA01074151,WA01074151,3000,250000,3000,100000,WA,98108,US,-122.293397,47.559764,1542119,477341,1,3,1949,8,0,2,unknown,132.77506002
1-WA01073270,WA01073270,4000,250000,1250,100000,WA,98118,US,-122.281961,47.559235,779177,922321,1,1,1976,2,1,5,unknown,158.61479182
1-WA01074314,WA01074314,5000,14628,5000,84188,WA,98118,US,-122.291763,47.559878,280783,418320,1,1,1938,4,0,4,unknown,128.24916093
1-WA01074346,WA01074346,1500,250000,1250,100000,WA,98118,US,-122.280441,47.559899,1463399,693960,1,2,1967,8,0,1,unknown,148.05759332
1-WA01073352,WA01073352,4000,107545,1250,100000,WA,98108,US,-122.299642,47.559294,261104,689559,2,2,1982,4,0,4,unknown,329.40207419
1-WA01072837,WA01072837,4000,250000,1250,100000,WA,98108,US,-122.307247,47.558999,1282610,615086,1,1,1990,6,0,7,unknown,320.30021366
1-WA01072516,WA01072516,3000,166786,1500,100000,WA,98108,US,-122.316863,47.558815,218256,646662,2,3,1961,8,0,0,unknown,193.9580377
1-WA01072572,WA01072572,1500,250000,0,0,WA,98118,US,-122.290837,47.558844,1295723,0,1,1,2013,6,0,4,unknown,126.6790034
1-WA01073499,WA01073499,1500,250000,0,0,WA,98108,US,-122.308102,47.559393,1787119,0,1,3,1919,2,1,5,unknown,310.13414706
1-WA01072890,WA01072890,5000,250000,2000,8618,WA,98106,US,-122.363209,47.559034,2057601,853686,2,2,1921,2,1,4,unknown,125.38141805
1-WA01073531,WA01073531,3000,250000,1500,91250,WA,98106,US,-122.362572,47.559415,1029472,134809,2,1,1986,6,0,5,unknown,132.93821292
1-WA01073560,WA01073560,5000,158330,2000,71598,WA,98108,US,-122.297648,47.559438,368521,179931,2,1,2008,9,0,8,unknown,349.03344621
1-WA01073571,WA01073571,1250,193101,1250,100000,WA,98118,US,-122.288536,47.559451,1121580,787433,2,3,1963,9,0,9,unknown,116.62843877
1-WA01073635,WA01073635,5000,56416,1000,91030,WA,98108,US,-122.293968,47.559503,286241,307399,1,1,1959,7,0,5,unknown,143.25372506
1-WA01072620,WA01072620,2000,250000,2000,100000,WA,98118,US,-122.282626,47.558867,740027,1245079,1,2,1933,9,0,7,unknown,152.10811838
1-WA01073659,WA01073659,1500,250000,1250,100000,WA,98106,US,-122.36184,47.559515,1646210,499976,2,3,1957,7,0,9,unknown,171.69722662
1-WA01073675,WA01073675,4000,170940,1250,100000,WA,98108,US,-122.298456,47.559521,395370,1034987,2,2,1964,4,0,2,unknown,337.29251407
1-WA01073707,WA01073707,0,0,1000,100000,WA,98118,US,-122.28051,47.559534,0,897249,2,2,1904,4,0,4,unknown,169.22841093
1-WA01073731,WA01073731,5000,250000,3000,48044,WA,98106,US,-122.359934,47.559549,1413835,83316,1,2,1948,8,0,2,unknown,242.74251105
1-WA01073002,WA01073002,2000,24965,1000,98799,WA,98118,US,-122.289085,47.559093,309900,520291,1,1,1915,4,0,4,unknown,121.08372763
1-WA01073042,WA01073042,4000,127789,1250,100000,WA,98118,US,-122.288364,47.559117,235647,1087524,2,2,1971,8,0,1,unknown,118.05915076
1-WA01073848,WA01073848,2000,113423,0,0,WA,98106,US,-122.362365,47.559616,168464,0,1,2,2012,8,0,1,unknown,136.05613952
1-WA01073907,WA01073907,1500,102058,1250,100000,WA,98118,US,-122.283046,47.559643,1304330,764064,2,1,1971,8,0,2,unknown,139.83263899
1-WA01073944,WA01073944,1250,87175,1250,100000,WA,98106,US,-122.36237,47.559662,174296,896030,2,1,1906,7,0,9,unknown,136.03364937
1-WA01073146,WA01073146,1500,73859,1000,100000,WA,98108,US,-122.297634,47.559183,1941426,1059070,1,2,1978,4,0,2,unknown,352.95382363
1-WA01074027,WA01074027,4000,250000,4000,100000,WA,98118,US,-122.291754,47.559709,919465,871200,1,1,1914,2,1,3,unknown,128.50796999
1-WA01073154,WA01073154,3000,250000,3000,51039,WA,98118,US,-122.285006,47.559186,958806,83843,1,1,1982,7,0,8,unknown,101.27808067
1-WA01073170,WA01073170,4000,250000,3000,100000,WA,98118,US,-122.289116,47.559194,2118779,737883,2,3,2010,7,0,2,unknown,121.08679193
1-WA01073242,WA01073242,5000,250000,1250,100000,WA,98108,US,-122.308722,47.559224,1350960,1231845,1,1,1918,2,1,4,unknown,284.30844414
1-WA01072788,WA01072788,2000,250000,1250,100000,WA,98108,US,-122.301993,47.558966,1984362,1238158,2,2,1924,7,0,1,unknown,316.62531525
1-WA01072517,WA01072517,4000,99362,3000,64256,WA,98108,US,-122.30168,47.558815,113507,438166,2,1,1918,2,1,5,unknown,332.65102442
1-WA01072525,WA01072525,5000,250000,0,0,WA,98108,US,-122.317417,47.558819,1147862,0,1,3,1973,9,0,8,unknown,186.40152171
1-WA01072395,WA01072395,10000,38690,10000,100000,WA,98108,US,-122.310311,47.558737,84276,1226702,1,1,2007,6,0,6,unknown,260.39089416
1-WA01073360,WA01073360,5000,250000,1500,100000,WA,98118,US,-122.289362,47.559298,1262263,745529,2,1,1943,7,0,1,unknown,121.20942973
1-WA01073392,WA01073392,5000,250000,1500,100000,WA,98108,US,-122.300307,47.559312,431538,1179293,2,1,2004,4,0,3,unknown,319.58585996
1-WA01072331,WA01072331,5000,250000,4000,100000,WA,98108,US,-122.312023,47.558696,599790,783134,2,3,1994,2,1,4,unknown,267.09086813
1-WA01072545,WA01072545,5000,250000,0,0,WA,98118,US,-122.283945,47.558831,694181,0,1,2,1919,2,1,5,unknown,116.60984297
1-WA01074562,WA01074562,4000,35703,1500,100000,WA,98106,US,-122.360413,47.559999,657854,1121759,1,1,1908,7,0,6,unknown,232.53316361
1-WA01073435,WA01073435,3000,201042,3000,100000,WA,98108,US,-122.301411,47.559339,538017,1220940,2,2,1924,7,0,5,unknown,302.40317569
1-WA01073437,WA01073437,5000,250000,3000,100000,WA,98108,US,-122.301204,47.559341,1515330,401568,1,1,1961,7,0,2,unknown,308.93647314
1-WA01073465,WA01073465,5000,250000,1500,100000,WA,98118,US,-122.285223,47.559367,766177,724847,1,2,1983,7,0,3,unknown,95.336682841
1-WA01072892,WA01072892,4000,250000,2000,100000,WA,98106,US,-122.363914,47.559035,1127798,616825,2,1,1961,6,0,5,unknown,119.28073216
1-WA01073504,WA01073504,2000,16332,0,0,WA,98106,US,-122.363162,47.559397,600955,0,2,1,1975,8,0,0,unknown,126.02866545
1-WA01073536,WA01073536,1250,250000,1250,100000,WA,98106,US,-122.361851,47.559417,1650085,480056,1,3,1910,7,0,3,unknown,171.75896547
1-WA01073568,WA01073568,5000,250000,1250,100000,WA,98106,US,-122.363167,47.559445,1928143,112262,2,2,1910,6,0,5,unknown,124.74543706
1-WA01073557,WA01073557,0,0,4000,25117,WA,98106,US,-122.363413,47.559437,0,97444,2,2,1959,9,0,8,unknown,122.60004329
1-WA01073561,WA01073561,2000,174838,1500,100000,WA,98106,US,-122.365185,47.559441,1942580,1277730,1,3,1965,7,0,2,unknown,81.123175168
1-WA01072610,WA01072610,5000,111443,4000,69949,WA,98108,US,-122.31569,47.558863,771991,324888,1,3,1969,9,0,7,unknown,206.71950137
1-WA01072282,WA01072282,4000,187287,1250,100000,WA,98108,US,-122.303797,47.558667,286103,295116,1,2,1997,6,0,4,unknown,304.02797889
1-WA01073713,WA01073713,1500,89867,1500,100000,WA,98118,US,-122.280281,47.559539,158694,669315,2,1,2005,8,0,1,unknown,173.25961184
1-WA01073773,WA01073773,1500,250000,1250,100000,WA,98108,US,-122.316374,47.559574,1269730,412058,2,1,1958,9,0,10,unknown,207.59395349
1-WA01072642,WA01072642,3000,250000,1500,100000,WA,98108,US,-122.305325,47.558879,1388236,653325,2,1,1934,4,0,3,unknown,310.26000009
1-WA01073809,WA01073809,2000,250000,1250,100000,WA,98108,US,-122.311964,47.559596,1999683,1270058,1,3,1932,4,0,4,unknown,284.34594086
1-WA01073837,WA01073837,10000,250000,0,0,WA,98108,US,-122.315436,47.559611,1596367,0,2,2,1955,8,0,1,unknown,226.32311748
1-WA01073872,WA01073872,2000,250000,0,0,WA,98118,US,-122.284757,47.559625,1943139,0,2,1,1929,7,0,5,unknown,93.47843475
1-WA01073853,WA01073853,5000,250000,3000,100000,WA,98108,US,-122.315205,47.559618,453545,432884,2,1,1911,6,0,7,unknown,232.61786834
1-WA01073084,WA01073084,1500,250000,1250,100000,WA,98108,US,-122.307256,47.559145,1296549,289004,1,1,2016,4,0,2,unknown,322.31845192
1-WA01073936,WA01073936,2000,250000,1250,100000,WA,98108,US,-122.300502,47.559658,1965504,1210264,1,2,1954,7,0,3,unknown,297.4669485
1-WA01073921,WA01073921,5000,250000,1250,77143,WA,98118,US,-122.281483,47.559649,967583,194543,2,2,1926,4,0,2,unknown,153.59115649
1-WA01074000,WA01074000,2000,250000,2000,41090,WA,98106,US,-122.35981,47.559697,2140659,217916,2,2,1918,9,0,9,unknown,240.74094602
1-WA01073985,WA01073985,5000,227307,2000,100000,WA,98118,US,-122.28804,47.559686,1255419,1006386,1,1,1992,2,1,5,unknown,105.56634196
1-WA01074021,WA01074021,0,0,1000,100000,WA,98108,US,-122.313706,47.559707,0,170398,1,2,1934,8,0,2,unknown,250.06227506
1-WA01074053,WA01074053,5000,45904,1000,100000,WA,98108,US,-122.316384,47.559723,121597,617273,2,2,1961,7,0,9,unknown,208.43576454
1-WA01074097,WA01074097,4000,144554,1500,100000,WA,98118,US,-122.280978,47.559741,250053,954888,1,3,1961,4,0,3,unknown,150.4757955
1-WA01072734,WA01072734,4000,250000,2000,100000,WA,98106,US,-122.365873,47.558934,1530418,508813,2,3,1936,7,0,6,unknown,82.508568913
1-WA01074173,WA01074173,1500,250000,1250,100000,WA,98118,US,-122.27857,47.559773,1700830,1031616,1,1,1962,7,0,7,unknown,139.33982073
1-WA01074189,WA01074189,1500,126627,1250,97633,WA,98118,US,-122.283202,47.559785,1938541,211662,2,1,1905,6,0,6,unknown,134.733961
1-WA01073260,WA01073260,1500,138427,1250,15820,WA,98108,US,-122.316878,47.559231,839309,592474,1,2,1936,7,0,2,unknown,199.67902214
1-WA01073300,WA01073300,1500,23169,1000,46941,WA,98108,US,-122.312238,47.559251,67851,262467,2,1,1963,4,0,3,unknown,276.48083234
1-WA01074288,WA01074288,4000,16925,0,0,WA,98106,US,-122.365917,47.559864,1210479,0,2,2,1989,4,0,4,unknown,73.64212506
1-WA01072766,WA01072766,10000,190253,10000,100000,WA,98118,US,-122.289838,47.558953,894783,431741,2,1,1985,8,0,0,unknown,123.17656562
1-WA01074305,WA01074305,4000,80370,1500,100000,WA,98106,US,-122.365198,47.559872,121225,714916,1,2,1959,9,0,10,unknown,81.372719139
1-WA01073293,WA01073293,4000,250000,2000,100000,WA,98118,US,-122.285007,47.559248,2031575,679401,2,2,1925,7,0,8,unknown,101.27808067
1-WA01073297,WA01073297,5000,250000,3000,100000,WA,98118,US,-122.281831,47.55925,711155,685069,1,2,2000,2,1,5,unknown,160.19227219
1-WA01073301,WA01073301,5000,30382,0,0,WA,98118,US,-122.285222,47.559251,492799,0,2,3,1908,4,0,3,unknown,99.936272883
1-WA01074366,WA01074366,3000,32634,3000,100000,WA,98108,US,-122.3137,47.559913,82927,1158200,1,3,1913,7,0,7,unknown,252.94640245
1-WA01074382,WA01074382,5000,250000,5000,38541,WA,98108,US,-122.310166,47.559918,1326400,963941,2,2,1984,7,0,6,unknown,284.48268627
1-WA01073329,WA01073329,4000,63629,4000,84913,WA,98108,US,-122.308414,47.559279,539281,503448,1,3,1951,7,0,7,unknown,299.79543938
1-WA01073333,WA01073333,4000,200231,3000,34379,WA,98108,US,-122.313687,47.559281,818697,38398,2,2,2001,4,0,3,unknown,244.27840349
1-WA01073335,WA01073335,1250,250000,1250,100000,WA,98118,US,-122.281586,47.559281,2022246,1099561,2,1,1984,4,0,3,unknown,160.77876827
1-WA01074438,WA01074438,2000,153956,1500,100000,WA,98108,US,-122.307236,47.559938,1788261,1217361,1,1,1981,2,1,4,unknown,333.86900019
1-WA01072420,WA01072420,5000,250000,1250,100000,WA,98108,US,-122.295496,47.558755,1896723,494460,1,2,1909,4,0,4,unknown,283.69408716
1-WA01073365,WA01073365,1500,250000,0,0,WA,98108,US,-122.299864,47.5593,334952,0,2,2,1975,7,0,7,unknown,328.77099477
1-WA01074486,WA01074486,4000,176931,4000,100000,WA,98108,US,-122.303608,47.559958,381322,347519,1,3,1965,4,0,4,unknown,298.9966828
1-WA01073377,WA01073377,3000,250000,1250,100000,WA,98118,US,-122.28904,47.559304,820897,437497,2,3,1970,7,0,3,unknown,120.26897366
1-WA01073393,WA01073393,1500,63941,0,0,WA,98108,US,-122.300082,47.559312,1682232,0,1,2,1925,4,0,4,unknown,327.47019421
1-WA01073413,WA01073413,4000,250000,1250,100000,WA,98108,US,-122.300752,47.559322,2044278,618866,1,2,1985,7,0,7,unknown,313.80519377
1-WA01072554,WA01072554,0,0,1250,55600,WA,98118,US,-122.283175,47.558835,0,276101,1,1,1919,2,1,4,unknown,136.84014217
1-WA01073456,WA01073456,3000,250000,0,0,WA,98108,US,-122.314425,47.559361,811876,0,2,1,1914,7,0,3,unknown,240.70710416
1-WA01073450,WA01073450,5000,250000,0,0,WA,98108,US,-122.301623,47.559352,1506848,0,1,3,1999,2,1,4,unknown,299.10496692
1-WA01072851,WA01072851,2000,80125,1500,100000,WA,98106,US,-122.364532,47.559008,217206,304771,1,1,1928,9,0,7,unknown,100.01577092
1-WA01072297,WA01072297,2000,250000,1250,4198,WA,98108,US,-122.29879,47.558672,2135486,1202774,2,1,1930,7,0,9,unknown,348.06532938
1-WA01072557,WA01072557,5000,250000,1250,5547,WA,98118,US,-122.290469,47.558836,720198,748948,2,1,1940,7,0,1,unknown,124.92718576
1-WA01072861,WA01072861,10000,250000,10000,100000,WA,98108,US,-122.307639,47.559016,1360591,930696,1,3,1905,9,0,8,unknown,315.19965904
1-WA01072863,WA01072863,0,0,4000,100000,WA,98108,US,-122.29835,47.55902,0,870565,2,2,1974,2,1,4,unknown,351.06161885
1-WA01072916,WA01072916,2000,47376,1250,100000,WA,98106,US,-122.362338,47.559048,800918,513051,1,1,1964,7,0,6,unknown,135.77183833
1-WA01073486,WA01073486,4000,90295,1250,100000,WA,98108,US,-122.306247,47.559387,1335073,353012,1,1,1986,6,0,7,unknown,313.95379942
1-WA01072565,WA01072565,1500,250000,1250,2250,WA,98108,US,-122.315112,47.55884,566700,9105,2,2,2017,7,0,1,unknown,226.84711356
1-WA01073490,WA01073490,1500,74504,0,0,WA,98106,US,-122.363415,47.559389,1041407,0,1,1,1939,9,0,10,unknown,122.60004329
1-WA01072413,WA01072413,4000,250000,1250,100000,WA,98106,US,-122.353508,47.55875,2001601,457591,1,2,1941,7,0,7,unknown,127.80592929
1-WA01073498,WA01073498,3000,250000,3000,100000,WA,98108,US,-122.316372,47.559393,1264796,688715,1,2,1978,7,0,9,unknown,206.07549872
1-WA01072877,WA01072877,4000,216130,4000,100000,WA,98118,US,-122.280454,47.559028,417261,1130820,2,3,1970,6,0,7,unknown,183.80727622
1-WA01072415,WA01072415,3000,250000,0,0,WA,98108,US,-122.306696,47.558753,1740908,0,1,3,2010,6,0,6,unknown,317.5746099
1-WA01072571,WA01072571,5000,6000,4000,100000,WA,98108,US,-122.301322,47.558844,63829,786529,1,3,1924,7,0,5,unknown,334.74142147
1-WA01072883,WA01072883,3000,250000,1500,100000,WA,98106,US,-122.362527,47.55903,937299,1189554,1,3,1934,7,0,7,unknown,132.67778968
1-WA01072573,WA01072573,4000,250000,2000,51012,WA,98118,US,-122.290711,47.558845,1040117,687886,1,3,1977,7,0,3,unknown,126.3440526
1-WA01073700,WA01073700,5000,250000,0,0,WA,98106,US,-122.363124,47.559531,2014355,0,1,3,1904,4,0,2,unknown,126.13795023
1-WA01072893,WA01072893,4000,250000,1500,100000,WA,98108,US,-122.298762,47.559036,1347220,1173049,2,1,1998,7,0,3,unknown,350.66831175
1-WA01072419,WA01072419,5000,250000,5000,100000,WA,98108,US,-122.297169,47.558755,1297228,605557,2,3,2005,8,0,0,unknown,347.76578541
1-WA01073542,WA01073542,5000,250000,2000,100000,WA,98106,US,-122.364483,47.559426,958028,598674,2,3,1969,6,0,8,unknown,103.45828415
1-WA01072579,WA01072579,4000,250000,1250,100000,WA,98118,US,-122.282391,47.558847,1884288,568833,2,2,2005,7,0,1,unknown,154.88432254
1-WA01072581,WA01072581,2000,250000,2000,100000,WA,98118,US,-122.289902,47.558848,1591321,681597,1,2,1929,9,0,7,unknown,122.96441666
1-WA01072281,WA01072281,5000,6000,0,0,WA,98108,US,-122.313672,47.558667,1050919,0,2,2,1980,9,0,10,unknown,234.35943991
1-WA01072599,WA01072599,1500,250000,0,0,WA,98108,US,-122.31526,47.558858,2121870,0,1,3,1904,7,0,2,unknown,223.33713969
1-WA01072628,WA01072628,4000,250000,2000,100000,WA,98108,US,-122.299477,47.558871,1222922,242762,2,2,1966,2,1,3,unknown,347.11237987
1-WA01072949,WA01072949,1500,93148,1250,100000,WA,98108,US,-122.300859,47.559069,489951,246731,1,2,2004,9,0,7,unknown,333.75055202
1-WA01072961,WA01072961,1250,250000,1250,100000,WA,98108,US,-122.316875,47.559074,1083183,560928,2,2,1906,8,0,0,unknown,197.14148269
1-WA01073674,WA01073674,5000,250000,2000,100000,WA,98108,US,-122.314572,47.559521,494196,753851,1,2,1938,2,1,5,unknown,239.81507985
1-WA01072976,WA01072976,5000,211351,2000,4805,WA,98108,US,-122.303187,47.559082,538351,664545,2,3,1918,2,1,4,unknown,298.34951086
1-WA01072969,WA01072969,0,0,1250,100000,WA,98118,US,-122.288596,47.559079,0,331437,1,1,1959,8,0,2,unknown,119.41369477
1-WA01072619,WA01072619,4000,250000,1250,100000,WA,98108,US,-122.300544,47.558867,881107,701229,1,2,1957,8,0,1,unknown,336.57392809
1-WA01073892,WA01073892,2000,50672,0,0,WA,98118,US,-122.28324,47.559635,318829,0,1,1,1943,4,0,3,unknown,134.21364603
1-WA01072640,WA01072640,5000,250000,3000,100000,WA,98108,US,-122.315421,47.558878,681986,1254059,2,3,1956,7,0,8,unknown,216.47869459
1-WA01073011,WA01073011,4000,250000,3000,100000,WA,98118,US,-122.289334,47.559095,1298223,444427,2,2,2002,8,0,1,unknown,121.76933461
1-WA01073774,WA01073774,2000,250000,1250,100000,WA,98108,US,-122.297201,47.559574,292508,263736,2,1,1904,7,0,7,unknown,328.1102336
1-WA01073013,WA01073013,1250,122942,1250,100000,WA,98106,US,-122.365264,47.559096,533031,381954,2,3,1990,7,0,1,unknown,80.892646946
1-WA01072637,WA01072637,5000,234402,0,0,WA,98108,US,-122.310334,47.558875,1075537,0,1,2,1927,6,0,7,unknown,261.37793487
1-WA01072355,WA01072355,1250,91960,1000,100000,WA,98118,US,-122.27973,47.558709,1725411,1048228,2,3,1930,6,0,6,unknown,200.34024591
1-WA01072641,WA01072641,4000,27138,2000,100000,WA,98108,US,-122.308331,47.558878,349907,790687,1,2,1943,4,0,3,unknown,295.10816889
1-WA01073822,WA01073822,1500,64456,1250,100000,WA,98108,US,-122.293972,47.559602,288529,1019488,2,1,1953,9,0,10,unknown,139.24081154
1-WA01073826,WA01073826,2000,250000,1250,100000,WA,98118,US,-122.288032,47.559607,2154644,1132768,2,1,1964,4,0,4,unknown,106.81081379
1-WA01074020,WA01074020,3000,250000,1250,100000,WA,98108,US,-122.305944,47.559706,1720864,391756,1,3,1947,9,0,8,unknown,312.1301281
1-WA01073854,WA01073854,5000,7970,1000,100000,WA,98108,US,-122.314404,47.559618,1567762,888620,2,1,1922,8,0,2,unknown,242.36304253
