accntnum,location,BLDG_DED,BLDG_LIMIT,CNT_DED,CNT_LIMIT,STATE,POSTCODE,COUNTRY,LON,LAT,BLDG_VALUE,CNT_VALUE,CONSTR_CODE,NUM_STORIES,YEAR_BUILT,foundationtype,BasementFinishType,FIRST_FLOOR_ELEV,BASE_FLOOD_ELEV,elev_ft
CO00773570,CO00773570,1500,200000,1500,50000,CO,80237,US,-104.902211,39.642969,200000,50000,1,1,1990,8,0,1,unknown,5587.884877
CO00773572,CO00773572,1500,200000,1500,50000,CO,80237,US,-104.908776,39.64297,200000,50000,1,1,1990,8,0,1,unknown,5581.9643847
CO00773578,CO00773578,1500,200000,1500,50000,CO,80237,US,-104.895648,39.642972,200000,50000,1,1,1990,8,0,1,unknown,5540.8641767
CO00773599,CO00773599,1500,200000,1500,50000,CO,80237,US,-104.904565,39.642987,200000,50000,1,1,1990,8,0,1,unknown,5584.1847194
CO00773605,CO00773605,1500,200000,1500,50000,CO,80237,US,-104.903428,39.642989,200000,50000,1,1,1990,8,0,1,unknown,5587.0614616
CO00773606,CO00773606,1500,200000,1500,50000,CO,80237,US,-104.901269,39.642989,200000,50000,1,1,1990,8,0,1,unknown,5580.5502442
CO00773608,CO00773608,1500,200000,1500,50000,CO,80237,US,-104.90166,39.642991,200000,50000,1,1,1990,8,0,1,unknown,5586.2188238
CO00773609,CO00773609,1500,200000,1500,50000,CO,80237,US,-104.900705,39.642992,200000,50000,1,1,1990,8,0,1,unknown,5579.5361956
CO00773612,CO00773612,1500,200000,1500,50000,CO,80237,US,-104.900314,39.642993,200000,50000,1,1,1990,8,0,1,unknown,5573.9381016
CO00773613,CO00773613,1500,200000,1500,50000,CO,80237,US,-104.899746,39.642993,200000,50000,1,1,1990,8,0,1,unknown,5574.7082525
CO00773614,CO00773614,1500,200000,1500,50000,CO,80237,US,-104.899323,39.642993,200000,50000,1,1,1990,8,0,1,unknown,5571.4778719
CO00773617,CO00773617,1500,200000,1500,50000,CO,80237,US,-104.910293,39.642994,200000,50000,1,1,1990,8,0,1,unknown,5585.4779117
CO00773640,CO00773640,1500,200000,1500,50000,CO,80237,US,-104.911741,39.643004,200000,50000,1,1,1990,8,0,1,unknown,5594.6632236
CO00773671,CO00773671,1500,200000,1500,50000,CO,80237,US,-104.8909,39.643024,200000,50000,1,1,1990,8,0,1,unknown,5563.8240494
CO00773682,CO00773682,1500,200000,1500,50000,CO,80237,US,-104.898662,39.643031,200000,50000,1,1,1990,8,0,1,unknown,5569.7225109
CO00773685,CO00773685,1500,200000,1500,50000,CO,80237,US,-104.903094,39.643037,200000,50000,1,1,1990,8,0,1,unknown,5587.6577969
CO00773689,CO00773689,1500,200000,1500,50000,CO,80237,US,-104.890449,39.643041,200000,50000,1,1,1990,8,0,1,unknown,5567.420877
CO00773712,CO00773712,1500,200000,1500,50000,CO,80237,US,-104.897476,39.643055,200000,50000,1,1,1990,8,0,1,unknown,5561.699033
CO00773717,CO00773717,1500,200000,1500,50000,CO,80237,US,-104.906769,39.643058,200000,50000,1,1,1990,8,0,1,unknown,5577.2702047
CO00773722,CO00773722,1500,200000,1500,50000,CO,80237,US,-104.908094,39.64306,200000,50000,1,1,1990,8,0,1,unknown,5580.9126917
CO00773745,CO00773745,1500,200000,1500,50000,CO,80237,US,-104.888442,39.64308,200000,50000,1,1,1990,8,0,1,unknown,5594.4277348
CO00773746,CO00773746,1500,200000,1500,50000,CO,80237,US,-104.886855,39.64308,200000,50000,1,1,1990,8,0,1,unknown,5610.3381257
CO00773748,CO00773748,1500,200000,1500,50000,CO,80237,US,-104.889809,39.643081,200000,50000,1,1,1990,8,0,1,unknown,5569.5086494
CO00773751,CO00773751,1500,200000,1500,50000,CO,80237,US,-104.887242,39.643082,200000,50000,1,1,1990,8,0,1,unknown,5609.1502615
CO00773769,CO00773769,1500,200000,1500,50000,CO,80237,US,-104.88548,39.643092,200000,50000,1,1,1990,8,0,1,unknown,5627.6442352
CO00773773,CO00773773,1500,200000,1500,50000,CO,80237,US,-104.904862,39.643093,200000,50000,1,1,1990,8,0,1,unknown,5583.7962417
CO00773779,CO00773779,1500,200000,1500,50000,CO,80237,US,-104.889237,39.643098,200000,50000,1,1,1990,8,0,1,unknown,5580.5154017
CO00773781,CO00773781,1500,200000,1500,50000,CO,80237,US,-104.909436,39.643099,200000,50000,1,1,1990,8,0,1,unknown,5583.3004313
CO00773786,CO00773786,1500,200000,1500,50000,CO,80237,US,-104.911449,39.643101,200000,50000,1,1,1990,8,0,1,unknown,5591.9330628
CO00773789,CO00773789,1500,200000,1500,50000,CO,80237,US,-104.886119,39.643103,200000,50000,1,1,1990,8,0,1,unknown,5624.3918302
CO00773793,CO00773793,1500,200000,1500,50000,CO,80237,US,-104.903694,39.643106,200000,50000,1,1,1990,8,0,1,unknown,5585.787495
CO00773802,CO00773802,1500,200000,1500,50000,CO,80237,US,-104.907259,39.643113,200000,50000,1,1,1990,8,0,1,unknown,5575.1592073
CO00773820,CO00773820,1500,200000,1500,50000,CO,80237,US,-104.895313,39.643118,200000,50000,1,1,1990,8,0,1,unknown,5534.9124475
CO00773826,CO00773826,1500,200000,1500,50000,CO,80237,US,-104.898399,39.643123,200000,50000,1,1,1990,8,0,1,unknown,5566.7624682
CO00773876,CO00773876,1500,200000,1500,50000,CO,80237,US,-104.905455,39.643148,200000,50000,1,1,1990,8,0,1,unknown,5581.6159562
CO00773882,CO00773882,1500,200000,1500,50000,CO,80237,US,-104.910014,39.643149,200000,50000,1,1,1990,8,0,1,unknown,5584.0569635
CO00773892,CO00773892,1500,200000,1500,50000,CO,80237,US,-104.897241,39.643153,200000,50000,1,1,1990,8,0,1,unknown,5559.4578715
CO00773898,CO00773898,1500,200000,1500,50000,CO,80237,US,-104.905934,39.643156,200000,50000,1,1,1990,8,0,1,unknown,5577.5893976
CO00773900,CO00773900,1500,200000,1500,50000,CO,80237,US,-104.888882,39.643159,200000,50000,1,1,1990,8,0,1,unknown,5581.6291747
CO00773919,CO00773919,1500,200000,1500,50000,CO,80237,US,-104.902582,39.643174,200000,50000,1,1,1990,8,0,1,unknown,5584.4554543
CO00773920,CO00773920,1500,200000,1500,50000,CO,80237,US,-104.902212,39.643175,200000,50000,1,1,1990,8,0,1,unknown,5585.8964287
CO00773931,CO00773931,1500,200000,1500,50000,CO,80237,US,-104.88658,39.643185,200000,50000,1,1,1990,8,0,1,unknown,5611.0874466
CO00773942,CO00773942,1500,200000,1500,50000,CO,80237,US,-104.89641,39.643192,200000,50000,1,1,1990,8,0,1,unknown,5544.8582942
CO00773943,CO00773943,1500,200000,1500,50000,CO,80237,US,-104.911168,39.643193,200000,50000,1,1,1990,8,0,1,unknown,5588.4924262
CO00773954,CO00773954,1500,200000,1500,50000,CO,80237,US,-104.901271,39.643198,200000,50000,1,1,1990,8,0,1,unknown,5580.2650933
CO00773956,CO00773956,1500,200000,1500,50000,CO,80237,US,-104.901662,39.6432,200000,50000,1,1,1990,8,0,1,unknown,5585.5287745
CO00773960,CO00773960,1500,200000,1500,50000,CO,80237,US,-104.899346,39.643202,200000,50000,1,1,1990,8,0,1,unknown,5572.9901357
CO00773979,CO00773979,1500,200000,1500,50000,CO,80237,US,-104.890934,39.643213,200000,50000,1,1,1990,8,0,1,unknown,5559.8451484
CO00773983,CO00773983,1500,200000,1500,50000,CO,80237,US,-104.900309,39.643215,200000,50000,1,1,1990,8,0,1,unknown,5574.7999651
CO00773984,CO00773984,1500,200000,1500,50000,CO,80237,US,-104.899744,39.643215,200000,50000,1,1,1990,8,0,1,unknown,5573.4643188
CO00773985,CO00773985,1500,200000,1500,50000,CO,80237,US,-104.898185,39.643215,200000,50000,1,1,1990,8,0,1,unknown,5564.4075665
CO00773994,CO00773994,1500,200000,1500,50000,CO,80237,US,-104.895753,39.643219,200000,50000,1,1,1990,8,0,1,unknown,5544.9740357
CO00774006,CO00774006,1500,200000,1500,50000,CO,80237,US,-104.887816,39.643227,200000,50000,1,1,1990,8,0,1,unknown,5603.1725021
CO00774014,CO00774014,1500,200000,1500,50000,CO,80237,US,-104.907894,39.643232,200000,50000,1,1,1990,8,0,1,unknown,5577.4484265
CO00774017,CO00774017,1500,200000,1500,50000,CO,80237,US,-104.900713,39.643234,200000,50000,1,1,1990,8,0,1,unknown,5578.7864745
CO00774033,CO00774033,1500,200000,1500,50000,CO,80237,US,-104.904303,39.643246,200000,50000,1,1,1990,8,0,1,unknown,5583.654867
CO00774034,CO00774034,1500,200000,1500,50000,CO,80237,US,-104.906604,39.643247,200000,50000,1,1,1990,8,0,1,unknown,5576.1732559
CO00774046,CO00774046,1500,200000,1500,50000,CO,80237,US,-104.897006,39.643253,200000,50000,1,1,1990,8,0,1,unknown,5555.8534324
CO00774048,CO00774048,1500,200000,1500,50000,CO,80237,US,-104.890493,39.643255,200000,50000,1,1,1990,8,0,1,unknown,5563.1664379
CO00774055,CO00774055,1500,200000,1500,50000,CO,80237,US,-104.888217,39.643262,200000,50000,1,1,1990,8,0,1,unknown,5593.9719736
CO00774085,CO00774085,1500,200000,1500,50000,CO,80237,US,-104.908415,39.643278,200000,50000,1,1,1990,8,0,1,unknown,5580.1189122
CO00774096,CO00774096,1500,200000,1500,50000,CO,80237,US,-104.909211,39.643282,200000,50000,1,1,1990,8,0,1,unknown,5582.0845356
CO00774107,CO00774107,1500,200000,1500,50000,CO,80237,US,-104.910901,39.643288,200000,50000,1,1,1990,8,0,1,unknown,5586.9941781
CO00774117,CO00774117,1500,200000,1500,50000,CO,80237,US,-104.889875,39.643293,200000,50000,1,1,1990,8,0,1,unknown,5565.3463231
CO00774133,CO00774133,1500,200000,1500,50000,CO,80237,US,-104.911916,39.643304,200000,50000,1,1,1990,8,0,1,unknown,5596.013286
CO00774135,CO00774135,1500,200000,1500,50000,CO,80237,US,-104.897961,39.643305,200000,50000,1,1,1990,8,0,1,unknown,5562.057071
CO00774160,CO00774160,1500,200000,1500,50000,CO,80237,US,-104.907069,39.643315,200000,50000,1,1,1990,8,0,1,unknown,5573.9328949
CO00774169,CO00774169,1500,200000,1500,50000,CO,80237,US,-104.909754,39.643318,200000,50000,1,1,1990,8,0,1,unknown,5582.3520618
CO00774180,CO00774180,1500,200000,1500,50000,CO,80237,US,-104.898688,39.643322,200000,50000,1,1,1990,8,0,1,unknown,5567.2514675
CO00774191,CO00774191,1500,200000,1500,50000,CO,80237,US,-104.89546,39.643325,200000,50000,1,1,1990,8,0,1,unknown,5535.1559481
CO00774212,CO00774212,1500,200000,1500,50000,CO,80237,US,-104.889473,39.643335,200000,50000,1,1,1990,8,0,1,unknown,5576.5100702
CO00774230,CO00774230,1500,200000,1500,50000,CO,80237,US,-104.88551,39.643342,200000,50000,1,1,1990,8,0,1,unknown,5622.9913053
CO00774232,CO00774232,1500,200000,1500,50000,CO,80237,US,-104.886345,39.643343,200000,50000,1,1,1990,8,0,1,unknown,5609.7057471
CO00774238,CO00774238,1500,200000,1500,50000,CO,80237,US,-104.896774,39.643348,200000,50000,1,1,1990,8,0,1,unknown,5554.1813752
CO00774263,CO00774263,1500,200000,1500,50000,CO,80237,US,-104.905311,39.643358,200000,50000,1,1,1990,8,0,1,unknown,5581.7429148
CO00774264,CO00774264,1500,200000,1500,50000,CO,80237,US,-104.896011,39.643358,200000,50000,1,1,1990,8,0,1,unknown,5542.0288092
CO00774277,CO00774277,1500,200000,1500,50000,CO,80237,US,-104.905787,39.643366,200000,50000,1,1,1990,8,0,1,unknown,5576.9986726
CO00774287,CO00774287,1500,200000,1500,50000,CO,80237,US,-104.903993,39.643374,200000,50000,1,1,1990,8,0,1,unknown,5584.494703
CO00774299,CO00774299,1500,200000,1500,50000,CO,80237,US,-104.902211,39.643378,200000,50000,1,1,1990,8,0,1,unknown,5584.9644799
CO00774302,CO00774302,1500,200000,1500,50000,CO,80237,US,-104.90258,39.64338,200000,50000,1,1,1990,8,0,1,unknown,5585.3044996
CO00774309,CO00774309,1500,200000,1500,50000,CO,80237,US,-104.894902,39.643385,200000,50000,1,1,1990,8,0,1,unknown,5534.5139566
CO00774310,CO00774310,1500,200000,1500,50000,CO,80237,US,-104.88742,39.643385,200000,50000,1,1,1990,8,0,1,unknown,5602.6374431
CO00774333,CO00774333,1500,200000,1500,50000,CO,80237,US,-104.910648,39.643396,200000,50000,1,1,1990,8,0,1,unknown,5585.1907594
CO00774336,CO00774336,1500,200000,1500,50000,CO,80237,US,-104.897743,39.643397,200000,50000,1,1,1990,8,0,1,unknown,5559.8936097
CO00774344,CO00774344,1500,200000,1500,50000,CO,80237,US,-104.890975,39.6434,200000,50000,1,1,1990,8,0,1,unknown,5555.7701319
CO00774347,CO00774347,1500,200000,1500,50000,CO,80237,US,-104.911639,39.643401,200000,50000,1,1,1990,8,0,1,unknown,5593.155366
CO00774348,CO00774348,1500,200000,1500,50000,CO,80237,US,-104.907715,39.643401,200000,50000,1,1,1990,8,0,1,unknown,5575.0875176
CO00774364,CO00774364,1500,200000,1500,50000,CO,80237,US,-104.904671,39.643407,200000,50000,1,1,1990,8,0,1,unknown,5583.3905428
CO00774369,CO00774369,1500,200000,1500,50000,CO,80237,US,-104.901663,39.643409,200000,50000,1,1,1990,8,0,1,unknown,5584.1434694
CO00774370,CO00774370,1500,200000,1500,50000,CO,80237,US,-104.901269,39.643409,200000,50000,1,1,1990,8,0,1,unknown,5578.2702376
CO00774386,CO00774386,1500,200000,1500,50000,CO,80237,US,-104.899408,39.643414,200000,50000,1,1,1990,8,0,1,unknown,5572.1266711
CO00774408,CO00774408,1500,200000,1500,50000,CO,80237,US,-104.900424,39.643424,200000,50000,1,1,1990,8,0,1,unknown,5574.3389973
CO00774422,CO00774422,1500,200000,1500,50000,CO,80237,US,-104.898418,39.64343,200000,50000,1,1,1990,8,0,1,unknown,5565.5301486
CO00774426,CO00774426,1500,200000,1500,50000,CO,80237,US,-104.888638,39.643432,200000,50000,1,1,1990,8,0,1,unknown,5582.6756609
CO00774428,CO00774428,1500,200000,1500,50000,CO,80237,US,-104.899813,39.643435,200000,50000,1,1,1990,8,0,1,unknown,5572.2948798
CO00774443,CO00774443,1500,200000,1500,50000,CO,80237,US,-104.89053,39.643442,200000,50000,1,1,1990,8,0,1,unknown,5559.1635079
CO00774445,CO00774445,1500,200000,1500,50000,CO,80237,US,-104.906457,39.643444,200000,50000,1,1,1990,8,0,1,unknown,5576.7111168
CO00774449,CO00774449,1500,200000,1500,50000,CO,80237,US,-104.896539,39.643446,200000,50000,1,1,1990,8,0,1,unknown,5550.6482222
CO00774451,CO00774451,1500,200000,1500,50000,CO,80237,US,-104.908215,39.643447,200000,50000,1,1,1990,8,0,1,unknown,5576.9526161
CO00774476,CO00774476,1500,200000,1500,50000,CO,80237,US,-104.903684,39.64346,200000,50000,1,1,1990,8,0,1,unknown,5585.2672522
CO00774482,CO00774482,1500,200000,1500,50000,CO,80237,US,-104.894596,39.643466,200000,50000,1,1,1990,8,0,1,unknown,5529.9223029
CO00774523,CO00774523,1500,200000,1500,50000,CO,80237,US,-104.897526,39.643489,200000,50000,1,1,1990,8,0,1,unknown,5559.2167757
CO00774526,CO00774526,1500,200000,1500,50000,CO,80237,US,-104.911368,39.643491,200000,50000,1,1,1990,8,0,1,unknown,5590.0767767
CO00774542,CO00774542,1500,200000,1500,50000,CO,80237,US,-104.889916,39.643499,200000,50000,1,1,1990,8,0,1,unknown,5561.8728453
CO00774549,CO00774549,1500,200000,1500,50000,CO,80237,US,-104.903094,39.643504,200000,50000,1,1,1990,8,0,1,unknown,5585.6044701
CO00774553,CO00774553,1500,200000,1500,50000,CO,80237,US,-104.909521,39.643506,200000,50000,1,1,1990,8,0,1,unknown,5580.1533544
CO00774573,CO00774573,1500,200000,1500,50000,CO,80237,US,-104.91043,39.643513,200000,50000,1,1,1990,8,0,1,unknown,5584.2371833
CO00774589,CO00774589,1500,200000,1500,50000,CO,80237,US,-104.8982,39.64352,200000,50000,1,1,1990,8,0,1,unknown,5564.0226945
CO00774605,CO00774605,1500,200000,1500,50000,CO,80237,US,-104.906897,39.643528,200000,50000,1,1,1990,8,0,1,unknown,5572.0517794
CO00774632,CO00774632,1500,200000,1500,50000,CO,80237,US,-104.896304,39.643543,200000,50000,1,1,1990,8,0,1,unknown,5546.0781958
CO00774633,CO00774633,1500,200000,1500,50000,CO,80237,US,-104.9007,39.643544,200000,50000,1,1,1990,8,0,1,unknown,5573.6629638
CO00774653,CO00774653,1500,200000,1500,50000,CO,80237,US,-104.887948,39.643555,200000,50000,1,1,1990,8,0,1,unknown,5588.506442
CO00774655,CO00774655,1500,200000,1500,50000,CO,80237,US,-104.889457,39.643557,200000,50000,1,1,1990,8,0,1,unknown,5575.0334527
CO00774658,CO00774658,1500,200000,1500,50000,CO,80237,US,-104.885909,39.643558,200000,50000,1,1,1990,8,0,1,unknown,5616.0463543
CO00774665,CO00774665,1500,200000,1500,50000,CO,80237,US,-104.895576,39.643561,200000,50000,1,1,1990,8,0,1,unknown,5535.0802526
CO00774680,CO00774680,1500,200000,1500,50000,CO,80237,US,-104.905188,39.643572,200000,50000,1,1,1990,8,0,1,unknown,5581.1045257
CO00774694,CO00774694,1500,200000,1500,50000,CO,80237,US,-104.897305,39.643579,200000,50000,1,1,1990,8,0,1,unknown,5556.4741968
CO00774695,CO00774695,1500,200000,1500,50000,CO,80237,US,-104.90565,39.64358,200000,50000,1,1,1990,8,0,1,unknown,5576.2958051
CO00774696,CO00774696,1500,200000,1500,50000,CO,80237,US,-104.903438,39.64358,200000,50000,1,1,1990,8,0,1,unknown,5585.2772653
CO00774697,CO00774697,1500,200000,1500,50000,CO,80237,US,-104.893842,39.64358,200000,50000,1,1,1990,8,0,1,unknown,5527.8545568
CO00774701,CO00774701,1500,200000,1500,50000,CO,80237,US,-104.907546,39.643581,200000,50000,1,1,1990,8,0,1,unknown,5572.179135
CO00774705,CO00774705,1500,200000,1500,50000,CO,80237,US,-104.902567,39.643583,200000,50000,1,1,1990,8,0,1,unknown,5584.46947
CO00774714,CO00774714,1500,200000,1500,50000,CO,80237,US,-104.902195,39.643587,200000,50000,1,1,1990,8,0,1,unknown,5584.1278493
CO00774715,CO00774715,1500,200000,1500,50000,CO,80237,US,-104.891016,39.643587,200000,50000,1,1,1990,8,0,1,unknown,5552.9490556
CO00774717,CO00774717,1500,200000,1500,50000,CO,80237,US,-104.911083,39.643588,200000,50000,1,1,1990,8,0,1,unknown,5587.7959662
CO00774734,CO00774734,1500,200000,1500,50000,CO,80237,US,-104.908853,39.643599,200000,50000,1,1,1990,8,0,1,unknown,5578.6627212
CO00774739,CO00774739,1500,200000,1500,50000,CO,80237,US,-104.885572,39.643603,200000,50000,1,1,1990,8,0,1,unknown,5617.0015315
CO00774757,CO00774757,1500,200000,1500,50000,CO,80237,US,-104.899524,39.643612,200000,50000,1,1,1990,8,0,1,unknown,5571.3068614
CO00774758,CO00774758,1500,200000,1500,50000,CO,80237,US,-104.897972,39.643612,200000,50000,1,1,1990,8,0,1,unknown,5561.5965067
CO00774775,CO00774775,1500,200000,1500,50000,CO,80237,US,-104.90164,39.64362,200000,50000,1,1,1990,8,0,1,unknown,5581.1469798
CO00774788,CO00774788,1500,200000,1500,50000,CO,80237,US,-104.908025,39.643628,200000,50000,1,1,1990,8,0,1,unknown,5574.467954
CO00774789,CO00774789,1500,200000,1500,50000,CO,80237,US,-104.887248,39.643628,200000,50000,1,1,1990,8,0,1,unknown,5599.4274889
CO00774790,CO00774790,1500,200000,1500,50000,CO,80237,US,-104.901243,39.643629,200000,50000,1,1,1990,8,0,1,unknown,5575.0118254
CO00774811,CO00774811,1500,200000,1500,50000,CO,80237,US,-104.890571,39.643637,200000,50000,1,1,1990,8,0,1,unknown,5558.255191
CO00774813,CO00774813,1500,200000,1500,50000,CO,80237,US,-104.896072,39.643638,200000,50000,1,1,1990,8,0,1,unknown,5542.9303184
CO00774817,CO00774817,1500,200000,1500,50000,CO,80237,US,-104.910223,39.643641,200000,50000,1,1,1990,8,0,1,unknown,5583.0577312
CO00774828,CO00774828,1500,200000,1500,50000,CO,80237,US,-104.906317,39.643646,200000,50000,1,1,1990,8,0,1,unknown,5575.9269501
CO00774852,CO00774852,1500,200000,1500,50000,CO,80237,US,-104.899964,39.643655,200000,50000,1,1,1990,8,0,1,unknown,5572.3781803
CO00774867,CO00774867,1500,200000,1500,50000,CO,80237,US,-104.886789,39.643661,200000,50000,1,1,1990,8,0,1,unknown,5604.2261997
CO00774891,CO00774891,1500,200000,1500,50000,CO,80237,US,-104.897087,39.643671,200000,50000,1,1,1990,8,0,1,unknown,5554.6279238
CO00774893,CO00774893,1500,200000,1500,50000,CO,80237,US,-104.888803,39.643672,200000,50000,1,1,1990,8,0,1,unknown,5575.9249488
CO00774941,CO00774941,1500,200000,1500,50000,CO,80237,US,-104.898937,39.643697,200000,50000,1,1,1990,8,0,1,unknown,5570.4429998
CO00774948,CO00774948,1500,200000,1500,50000,CO,80237,US,-104.889957,39.6437,200000,50000,1,1,1990,8,0,1,unknown,5559.9961359
CO00774951,CO00774951,1500,200000,1500,50000,CO,80237,US,-104.894921,39.643701,200000,50000,1,1,1990,8,0,1,unknown,5532.7185465
CO00774961,CO00774961,1500,200000,1500,50000,CO,80237,US,-104.897748,39.643707,200000,50000,1,1,1990,8,0,1,unknown,5557.7677894
CO00774977,CO00774977,1500,200000,1500,50000,CO,80237,US,-104.910805,39.643713,200000,50000,1,1,1990,8,0,1,unknown,5585.7935022
CO00775011,CO00775011,1500,200000,1500,50000,CO,80237,US,-104.887627,39.643729,200000,50000,1,1,1990,8,0,1,unknown,5586.5364156
CO00775034,CO00775034,1500,200000,1500,50000,CO,80237,US,-104.906746,39.643742,200000,50000,1,1,1990,8,0,1,unknown,5571.6821238
CO00775040,CO00775040,1500,200000,1500,50000,CO,80237,US,-104.895847,39.643744,200000,50000,1,1,1990,8,0,1,unknown,5540.3082908
CO00775063,CO00775063,1500,200000,1500,50000,CO,80237,US,-104.912186,39.643758,200000,50000,1,1,1990,8,0,1,unknown,5598.096252
CO00775069,CO00775069,1500,200000,1500,50000,CO,80237,US,-104.896866,39.64376,200000,50000,1,1,1990,8,0,1,unknown,5553.5513982
CO00775079,CO00775079,1500,200000,1500,50000,CO,80237,US,-104.907395,39.643767,200000,50000,1,1,1990,8,0,1,unknown,5571.7918581
CO00775082,CO00775082,1500,200000,1500,50000,CO,80237,US,-104.889523,39.643769,200000,50000,1,1,1990,8,0,1,unknown,5569.3752832
CO00775091,CO00775091,1500,200000,1500,50000,CO,80237,US,-104.908645,39.643776,200000,50000,1,1,1990,8,0,1,unknown,5577.6086234
CO00775100,CO00775100,1500,200000,1500,50000,CO,80237,US,-104.891053,39.64378,200000,50000,1,1,1990,8,0,1,unknown,5551.0098692
CO00775109,CO00775109,1500,200000,1500,50000,CO,80237,US,-104.888255,39.643784,200000,50000,1,1,1990,8,0,1,unknown,5584.8178985
CO00775117,CO00775117,1500,200000,1500,50000,CO,80237,US,-104.90253,39.643786,200000,50000,1,1,1990,8,0,1,unknown,5582.2591484
CO00775123,CO00775123,1500,200000,1500,50000,CO,80237,US,-104.910027,39.643789,200000,50000,1,1,1990,8,0,1,unknown,5581.8021865
CO00775124,CO00775124,1500,200000,1500,50000,CO,80237,US,-104.904036,39.643789,200000,50000,1,1,1990,8,0,1,unknown,5583.2027115
CO00775134,CO00775134,1500,200000,1500,50000,CO,80237,US,-104.905073,39.643794,200000,50000,1,1,1990,8,0,1,unknown,5580.7901392
CO00775135,CO00775135,1500,200000,1500,50000,CO,80237,US,-104.899654,39.643794,200000,50000,1,1,1990,8,0,1,unknown,5571.11903
CO00775136,CO00775136,1500,200000,1500,50000,CO,80237,US,-104.898699,39.643794,200000,50000,1,1,1990,8,0,1,unknown,5567.7388691
CO00775141,CO00775141,1500,200000,1500,50000,CO,80237,US,-104.905527,39.643796,200000,50000,1,1,1990,8,0,1,unknown,5576.142416
CO00775149,CO00775149,1500,200000,1500,50000,CO,80237,US,-104.90215,39.643798,200000,50000,1,1,1990,8,0,1,unknown,5582.1510152
CO00775154,CO00775154,1500,200000,1500,50000,CO,80237,US,-104.897523,39.643799,200000,50000,1,1,1990,8,0,1,unknown,5556.1534029
CO00775160,CO00775160,1500,200000,1500,50000,CO,80237,US,-104.89383,39.643802,200000,50000,1,1,1990,8,0,1,unknown,5528.516171
CO00775167,CO00775167,1500,200000,1500,50000,CO,80237,US,-104.885414,39.643808,200000,50000,1,1,1990,8,0,1,unknown,5617.0147467
CO00775184,CO00775184,1500,200000,1500,50000,CO,80237,US,-104.909167,39.643817,200000,50000,1,1,1990,8,0,1,unknown,5578.8637678
CO00775185,CO00775185,1500,200000,1500,50000,CO,80237,US,-104.90307,39.643817,200000,50000,1,1,1990,8,0,1,unknown,5583.749785
CO00775197,CO00775197,1500,200000,1500,50000,CO,80237,US,-104.901585,39.64382,200000,50000,1,1,1990,8,0,1,unknown,5580.1485513
CO00775201,CO00775201,1500,200000,1500,50000,CO,80237,US,-104.903425,39.643821,200000,50000,1,1,1990,8,0,1,unknown,5583.5603526
CO00775205,CO00775205,1500,200000,1500,50000,CO,80237,US,-104.907846,39.643824,200000,50000,1,1,1990,8,0,1,unknown,5571.9043975
CO00775254,CO00775254,1500,200000,1500,50000,CO,80237,US,-104.890616,39.643841,200000,50000,1,1,1990,8,0,1,unknown,5556.3312211
CO00775260,CO00775260,1500,200000,1500,50000,CO,80237,US,-104.901166,39.643845,200000,50000,1,1,1990,8,0,1,unknown,5573.1927833
CO00775267,CO00775267,1500,200000,1500,50000,CO,80237,US,-104.887001,39.643849,200000,50000,1,1,1990,8,0,1,unknown,5599.5139981
CO00775275,CO00775275,1500,200000,1500,50000,CO,80237,US,-104.896649,39.643852,200000,50000,1,1,1990,8,0,1,unknown,5547.422251
CO00775277,CO00775277,1500,200000,1500,50000,CO,80237,US,-104.911894,39.643853,200000,50000,1,1,1990,8,0,1,unknown,5594.1638076
CO00775282,CO00775282,1500,200000,1500,50000,CO,80237,US,-104.900161,39.643854,200000,50000,1,1,1990,8,0,1,unknown,5571.2812314
CO00775285,CO00775285,1500,200000,1500,50000,CO,80237,US,-104.893361,39.643855,200000,50000,1,1,1990,8,0,1,unknown,5532.9011711
CO00775288,CO00775288,1500,200000,1500,50000,CO,80237,US,-104.910555,39.643857,200000,50000,1,1,1990,8,0,1,unknown,5583.7938401
CO00775289,CO00775289,1500,200000,1500,50000,CO,80237,US,-104.906187,39.643857,200000,50000,1,1,1990,8,0,1,unknown,5575.398702
CO00775307,CO00775307,1500,200000,1500,50000,CO,80237,US,-104.888886,39.643862,200000,50000,1,1,1990,8,0,1,unknown,5572.3685707
CO00775328,CO00775328,1500,200000,1500,50000,CO,80237,US,-104.895605,39.64388,200000,50000,1,1,1990,8,0,1,unknown,5534.1338877
CO00775340,CO00775340,1500,200000,1500,50000,CO,80237,US,-104.898478,39.643887,200000,50000,1,1,1990,8,0,1,unknown,5565.4392365
CO00775342,CO00775342,1500,200000,1500,50000,CO,80237,US,-104.904433,39.643889,200000,50000,1,1,1990,8,0,1,unknown,5582.7533578
CO00775355,CO00775355,1500,200000,1500,50000,CO,80237,US,-104.897299,39.643894,200000,50000,1,1,1990,8,0,1,unknown,5549.8840818
CO00775367,CO00775367,1500,200000,1500,50000,CO,80237,US,-104.889997,39.643903,200000,50000,1,1,1990,8,0,1,unknown,5556.5627073
CO00775407,CO00775407,1500,200000,1500,50000,CO,80237,US,-104.895022,39.643926,200000,50000,1,1,1990,8,0,1,unknown,5532.0473194
CO00775425,CO00775425,1500,200000,1500,50000,CO,80237,US,-104.899099,39.643934,200000,50000,1,1,1990,8,0,1,unknown,5569.2607425
