accntnum,location,BLDG_DED,BLDG_LIMIT,CNT_DED,CNT_LIMIT,STATE,POSTCODE,COUNTRY,LON,LAT,BLDG_VALUE,CNT_VALUE,CONSTR_CODE,NUM_STORIES,YEAR_BUILT,foundationtype,BasementFinishType,FIRST_FLOOR_ELEV,BASE_FLOOD_ELEV,elev_ft
1-CO00778738,CO00778738,1500,250000,1500,3054,CO,80237,US,-104.902999,39.645474,2006000,267883,2,2,1993,9,0,10,unknown,5579.4364745
1-CO00779989,CO00779989,1250,148841,1250,100000,CO,80237,US,-104.907169,39.646138,626584,925942,1,1,1986,8,0,0,unknown,5559.2291904
1-CO00780062,CO00780062,2000,250000,1250,100000,CO,80237,US,-104.886089,39.646181,1096135,773114,1,1,1932,9,0,6,unknown,5605.2310357
1-CO00780318,CO00780318,4000,143361,1500,100000,CO,80237,US,-104.888229,39.646348,834337,1436168,1,2,1942,4,0,4,unknown,5597.2540144
1-CO00779290,CO00779290,2000,197072,1250,100000,CO,80237,US,-104.910365,39.645729,1247936,395969,1,2,1917,6,0,6,unknown,5568.6856342
1-CO00779902,CO00779902,5000,82794,0,0,CO,80237,US,-104.911062,39.646089,177521,0,2,3,1937,4,0,4,unknown,5570.3156408
1-CO00779949,CO00779949,3000,250000,0,0,CO,80237,US,-104.899073,39.646111,1676954,0,1,3,1905,4,0,2,unknown,5551.7964375
1-CO00780253,CO00780253,3000,228658,0,0,CO,80237,US,-104.90389,39.6463,923500,0,2,1,1961,2,1,3,unknown,5581.6215631
1-CO00779087,CO00779087,5000,250000,0,0,CO,80237,US,-104.89734,39.645643,1950609,0,1,3,1983,8,0,1,unknown,5534.1743372
1-CO00779873,CO00779873,1500,28296,1500,30922,CO,80237,US,-104.903711,39.646077,1151760,111336,2,1,1904,9,0,8,unknown,5578.8141057
1-CO00778914,CO00778914,5000,250000,1250,100000,CO,80237,US,-104.900228,39.645576,341214,415649,2,2,1927,7,0,6,unknown,5563.0639116
1-CO00779945,CO00779945,4000,36274,1000,100000,CO,80237,US,-104.910348,39.64611,152559,1124754,1,3,1926,7,0,1,unknown,5568.0568612
1-CO00779977,CO00779977,3000,250000,2000,100000,CO,80237,US,-104.909229,39.646135,741291,918207,2,2,1912,4,0,2,unknown,5564.4456144
1-CO00780014,CO00780014,2000,225510,1250,100000,CO,80237,US,-104.893011,39.646156,876890,732636,1,2,2010,4,0,2,unknown,5542.3371885
1-CO00779312,CO00779312,4000,250000,2000,100000,CO,80237,US,-104.896224,39.645747,498748,399717,1,2,1971,7,0,3,unknown,5530.9643863
1-CO00780177,CO00780177,4000,250000,1500,100000,CO,80237,US,-104.89155,39.646256,2029365,1040617,1,1,2017,9,0,6,unknown,5556.5162506
1-CO00780361,CO00780361,4000,250000,1250,100000,CO,80237,US,-104.904799,39.646368,564875,458090,2,3,1902,9,0,10,unknown,5579.3399554
1-CO00780441,CO00780441,2000,204499,1250,100000,CO,80237,US,-104.907181,39.646413,745697,1208606,2,2,1999,6,0,6,unknown,5556.2715492
1-CO00779552,CO00779552,1500,250000,1250,100000,CO,80237,US,-104.894483,39.645892,2024588,565099,1,1,1915,4,0,3,unknown,5525.4527982
1-CO00780760,CO00780760,5000,200197,1250,100000,CO,80237,US,-104.905433,39.646599,479576,706915,2,1,1987,8,0,2,unknown,5577.5309265
1-CO00778695,CO00778695,1250,250000,1250,2250,CO,80237,US,-104.907761,39.645444,447085,8096,2,1,1934,4,0,3,unknown,5562.008613
1-CO00778697,CO00778697,4000,250000,4000,100000,CO,80237,US,-104.901103,39.645448,586464,1349078,1,3,1901,7,0,6,unknown,5570.7862216
1-CO00779226,CO00779226,1250,250000,1250,58763,CO,80237,US,-104.899108,39.645691,2080366,204641,2,3,1993,9,0,7,unknown,5556.2951778
1-CO00779782,CO00779782,2000,250000,1250,100000,CO,80237,US,-104.895377,39.646017,665586,570253,1,2,2006,4,0,2,unknown,5521.9604982
1-CO00778724,CO00778724,3000,250000,1250,100000,CO,80237,US,-104.908794,39.645465,1503671,125412,1,3,1996,7,0,7,unknown,5566.6283015
1-CO00779967,CO00779967,1500,250000,1250,100000,CO,80237,US,-104.896484,39.646125,2063898,324379,1,1,1941,4,0,4,unknown,5526.5673717
1-CO00779979,CO00779979,3000,231344,3000,100000,CO,80237,US,-104.908192,39.646135,878312,573704,1,3,1951,2,1,3,unknown,5562.4507587
1-CO00780006,CO00780006,5000,83453,1000,100000,CO,80237,US,-104.902432,39.64615,1986331,1409534,2,2,1963,7,0,1,unknown,5574.0065858
1-CO00779995,CO00779995,5000,250000,0,0,CO,80237,US,-104.90675,39.646144,1680986,0,1,1,1913,7,0,3,unknown,5558.973275
1-CO00780003,CO00780003,3000,250000,3000,73234,CO,80237,US,-104.90614,39.646149,1713831,663413,2,2,2013,4,0,2,unknown,5560.574046
1-CO00780019,CO00780019,5000,130549,1250,100000,CO,80237,US,-104.889608,39.646158,1015078,1422510,1,1,2010,8,0,2,unknown,5580.9535415
1-CO00780070,CO00780070,1250,250000,1250,24769,CO,80237,US,-104.902695,39.646184,1194590,443571,2,1,1998,8,0,2,unknown,5575.6530131
1-CO00780059,CO00780059,1500,152751,1250,100000,CO,80237,US,-104.891267,39.64618,1879081,895467,1,2,1917,2,1,3,unknown,5559.329315
1-CO00778560,CO00778560,4000,250000,1500,100000,CO,80237,US,-104.885492,39.64537,776734,295187,2,2,1961,2,1,3,unknown,5609.321272
1-CO00778778,CO00778778,5000,45699,0,0,CO,80237,US,-104.894511,39.6455,50262,0,1,2,1945,7,0,3,unknown,5524.7663513
1-CO00780323,CO00780323,3000,105549,1500,100000,CO,80237,US,-104.890363,39.646354,107728,1269716,1,2,1920,4,0,4,unknown,5565.6466938
1-CO00779474,CO00779474,2000,250000,1250,100000,CO,80237,US,-104.897843,39.645849,1249002,862958,2,1,2004,4,0,2,unknown,5535.3650032
1-CO00780390,CO00780390,10000,11000,10000,100000,CO,80237,US,-104.897604,39.646383,1243600,635430,1,3,1998,7,0,7,unknown,5531.5026475
1-CO00780399,CO00780399,2000,250000,1250,100000,CO,80237,US,-104.899624,39.646391,1820059,1172572,2,1,1914,4,0,2,unknown,5551.9125792
1-CO00780419,CO00780419,4000,250000,4000,100000,CO,80237,US,-104.905622,39.646399,1532218,625882,2,1,2008,8,0,1,unknown,5574.8712512
1-CO00780439,CO00780439,1500,5916,0,0,CO,80237,US,-104.909248,39.646412,829481,0,2,2,1978,9,0,8,unknown,5562.794781
1-CO00780554,CO00780554,2000,67594,1250,100000,CO,80237,US,-104.89239,39.646483,119747,1169007,1,1,1970,2,1,3,unknown,5546.2556138
1-CO00780479,CO00780479,4000,250000,3000,100000,CO,80237,US,-104.889691,39.646438,1566877,935846,2,3,2014,7,0,8,unknown,5571.8803686
1-CO00778800,CO00778800,3000,170871,1500,100000,CO,80237,US,-104.897001,39.645515,1553557,314080,1,1,1902,6,0,4,unknown,5536.7174705
1-CO00779056,CO00779056,2000,250000,0,0,CO,80237,US,-104.898747,39.645634,1533826,0,1,1,1900,2,1,5,unknown,5548.6757944
1-CO00778808,CO00778808,1250,250000,1250,100000,CO,80237,US,-104.899263,39.645519,575252,697818,1,3,2000,4,0,4,unknown,5557.2211162
1-CO00779583,CO00779583,5000,224180,0,0,CO,80237,US,-104.890005,39.64591,1934769,0,2,1,1912,4,0,4,unknown,5574.2332656
1-CO00780786,CO00780786,2000,250000,1250,100000,CO,80237,US,-104.887403,39.646613,997803,1136941,2,3,1964,7,0,2,unknown,5604.4392607
1-CO00778630,CO00778630,10000,250000,10000,100000,CO,80237,US,-104.903997,39.645414,649927,1213418,2,3,1973,7,0,2,unknown,5579.3475637
1-CO00779157,CO00779157,4000,17364,0,0,CO,80237,US,-104.908168,39.645665,1717767,0,2,1,1902,6,0,5,unknown,5564.6742955
1-CO00779181,CO00779181,2000,41374,2000,7501,CO,80237,US,-104.906133,39.645672,270007,44949,2,2,1925,7,0,6,unknown,5560.5468118
1-CO00779183,CO00779183,2000,250000,2000,75031,CO,80237,US,-104.886378,39.645672,741561,344956,2,2,1959,4,0,4,unknown,5606.7184668
1-CO00779187,CO00779187,3000,154161,1250,100000,CO,80237,US,-104.903991,39.645674,166599,1175929,2,2,1947,9,0,9,unknown,5578.603046
1-CO00779191,CO00779191,5000,231137,5000,100000,CO,80237,US,-104.905696,39.645675,1343540,1267569,2,2,1950,7,0,8,unknown,5565.192934
1-CO00778875,CO00778875,4000,40485,1000,34841,CO,80237,US,-104.892355,39.645552,100916,905872,2,1,1954,7,0,1,unknown,5548.7314636
1-CO00778881,CO00778881,2000,170333,0,0,CO,80237,US,-104.902668,39.645555,510248,0,1,2,1904,7,0,2,unknown,5575.7767664
1-CO00778638,CO00778638,5000,250000,0,0,CO,80237,US,-104.906142,39.645419,938546,0,2,1,2000,7,0,2,unknown,5563.6942889
1-CO00778891,CO00778891,2000,250000,2000,100000,CO,80237,US,-104.896098,39.64556,1416896,1106875,1,1,1969,9,0,7,unknown,5530.1974407
1-CO00778903,CO00778903,1500,166819,1500,100000,CO,80237,US,-104.890022,39.645567,1103240,1215789,1,3,2017,7,0,7,unknown,5575.5300636
1-CO00779964,CO00779964,5000,250000,1250,100000,CO,80237,US,-104.897489,39.646122,1477182,944031,2,3,1984,9,0,10,unknown,5532.1750753
1-CO00779255,CO00779255,4000,61564,1250,100000,CO,80237,US,-104.909847,39.645709,368298,499707,2,3,1983,4,0,4,unknown,5568.8169958
1-CO00779988,CO00779988,4000,250000,2000,100000,CO,80237,US,-104.907773,39.646138,504886,860524,2,2,2007,7,0,6,unknown,5560.4302698
1-CO00780056,CO00780056,1500,250000,1500,44488,CO,80237,US,-104.89963,39.646179,1221091,223884,1,3,1980,7,0,2,unknown,5555.2955452
1-CO00779303,CO00779303,2000,205679,2000,100000,CO,80237,US,-104.901519,39.645741,948713,1107545,1,1,1983,9,0,8,unknown,5573.0930622
1-CO00779313,CO00779313,0,0,3000,100000,CO,80237,US,-104.885514,39.645747,0,327208,1,1,1970,7,0,9,unknown,5605.5346118
1-CO00780162,CO00780162,2000,250000,0,0,CO,80237,US,-104.89872,39.646249,1033863,0,1,1,1948,4,0,2,unknown,5546.8034879
1-CO00778603,CO00778603,3000,4000,1000,100000,CO,80237,US,-104.898649,39.645395,86215,1203709,1,1,1950,8,0,2,unknown,5548.5892884
1-CO00780164,CO00780164,5000,250000,2000,100000,CO,80237,US,-104.893976,39.646249,1523113,955190,1,3,2014,7,0,3,unknown,5538.0378938
1-CO00779357,CO00779357,1250,250000,1250,100000,CO,80237,US,-104.892716,39.645776,1141795,834387,2,3,2005,9,0,6,unknown,5546.1755154
1-CO00779374,CO00779374,5000,250000,4000,100000,CO,80237,US,-104.895208,39.645783,1500862,860122,2,1,1942,9,0,10,unknown,5522.9673388
1-CO00780200,CO00780200,4000,250000,1250,100000,CO,80237,US,-104.88558,39.646269,1093203,1271224,2,1,1962,6,0,8,unknown,5599.5476365
1-CO00778974,CO00778974,4000,250000,0,0,CO,80237,US,-104.900888,39.645595,705566,0,1,1,1934,2,1,4,unknown,5569.958003
1-CO00780228,CO00780228,5000,250000,1500,100000,CO,80237,US,-104.902143,39.646283,2018034,1337175,1,1,1903,6,0,5,unknown,5571.6909362
1-CO00778561,CO00778561,1250,174464,0,0,CO,80237,US,-104.899466,39.645371,256381,0,2,3,1978,8,0,1,unknown,5559.8655749
1-CO00779455,CO00779455,5000,250000,2000,40230,CO,80237,US,-104.898727,39.645837,870129,980298,1,3,1908,9,0,6,unknown,5550.7691737
1-CO00778667,CO00778667,4000,101760,1500,100000,CO,80237,US,-104.905059,39.64543,379132,1256907,2,1,2004,9,0,10,unknown,5572.7358214
1-CO00780418,CO00780418,4000,250000,0,0,CO,80237,US,-104.908208,39.646399,1439795,0,1,1,1988,6,0,6,unknown,5560.7919135
1-CO00779014,CO00779014,2000,250000,1250,100000,CO,80237,US,-104.890991,39.645619,941949,604850,1,1,1914,8,0,0,unknown,5563.9409917
1-CO00779463,CO00779463,1500,152737,1500,100000,CO,80237,US,-104.887189,39.645843,1074464,734961,1,1,1990,7,0,7,unknown,5599.6161208
1-CO00778669,CO00778669,5000,6000,3000,100000,CO,80237,US,-104.910993,39.645432,656661,1084076,1,2,1910,8,0,1,unknown,5576.9730394
1-CO00779475,CO00779475,4000,211536,0,0,CO,80237,US,-104.893031,39.645849,259706,0,2,3,2013,7,0,6,unknown,5544.284787
1-CO00778583,CO00778583,2000,250000,1500,97633,CO,80237,US,-104.895979,39.645384,1372852,1068439,2,2,1945,7,0,6,unknown,5529.6319453
1-CO00779027,CO00779027,1500,77566,1250,100000,CO,80237,US,-104.886921,39.645622,417935,1047106,2,3,1953,4,0,2,unknown,5598.1723445
1-CO00780514,CO00780514,0,0,1500,100000,CO,80237,US,-104.898715,39.646457,0,576996,2,3,2011,7,0,2,unknown,5545.7021328
1-CO00778615,CO00778615,5000,233857,1250,100000,CO,80237,US,-104.889643,39.645403,460401,1221723,2,1,1943,6,0,7,unknown,5580.8161727
1-CO00779545,CO00779545,5000,20459,1500,68309,CO,80237,US,-104.892171,39.645888,222194,208615,1,1,2014,9,0,6,unknown,5551.6166147
1-CO00779549,CO00779549,5000,250000,4000,23818,CO,80237,US,-104.886646,39.64589,601270,630439,2,1,2016,2,1,4,unknown,5605.0231813
1-CO00780572,CO00780572,1250,250000,1250,100000,CO,80237,US,-104.89674,39.646497,2077105,485643,2,3,1971,2,1,5,unknown,5524.9722076
1-CO00779569,CO00779569,1250,216646,1250,100000,CO,80237,US,-104.899071,39.645899,607924,492189,2,2,2000,7,0,3,unknown,5553.5053418
1-CO00779608,CO00779608,1250,250000,0,0,CO,80237,US,-104.893361,39.645925,1719592,0,2,1,1953,8,0,1,unknown,5541.216611
1-CO00780655,CO00780655,4000,250000,1500,100000,CO,80237,US,-104.889108,39.646531,1504828,1077571,1,3,1926,8,0,0,unknown,5579.5261825
1-CO00778620,CO00778620,1250,250000,1250,100000,CO,80237,US,-104.908191,39.645407,1606497,973885,2,1,2005,9,0,9,unknown,5566.4544859
1-CO00779624,CO00779624,4000,119521,3000,100000,CO,80237,US,-104.896351,39.645935,855117,971824,2,2,1987,7,0,1,unknown,5527.8493501
1-CO00779092,CO00779092,2000,250000,1500,100000,CO,80237,US,-104.889631,39.645645,968768,147521,2,3,1935,9,0,8,unknown,5582.6992895
1-CO00779096,CO00779096,4000,77487,4000,97168,CO,80237,US,-104.896772,39.645646,1433282,295438,1,3,1928,9,0,9,unknown,5533.6789271
1-CO00780777,CO00780777,4000,250000,1250,100000,CO,80237,US,-104.891551,39.64661,1827997,1035221,1,1,1988,7,0,2,unknown,5559.970903
1-CO00780805,CO00780805,1250,250000,1250,61784,CO,80237,US,-104.892978,39.646631,1627696,322935,1,3,1962,9,0,9,unknown,5541.625512
1-CO00780809,CO00780809,4000,250000,1250,100000,CO,80237,US,-104.885435,39.646633,976423,1267082,2,2,1978,6,0,7,unknown,5600.1223446
1-CO00780843,CO00780843,5000,168518,4000,100000,CO,80237,US,-104.90062,39.646646,209726,476880,2,3,1915,8,0,1,unknown,5559.5676057
1-CO00780857,CO00780857,4000,250000,3000,100000,CO,80237,US,-104.911079,39.646652,1626038,989973,2,3,1967,6,0,6,unknown,5565.0179176
1-CO00779150,CO00779150,5000,6000,1000,48173,CO,80237,US,-104.898001,39.645663,1774213,217598,2,1,2011,9,0,9,unknown,5543.5346656
1-CO00779732,CO00779732,1250,226457,1250,100000,CO,80237,US,-104.893989,39.645994,2021877,957187,1,3,2005,2,1,4,unknown,5538.4175624
1-CO00780674,CO00780674,3000,250000,1500,100000,CO,80237,US,-104.911339,39.646541,1062174,1248137,2,2,1930,4,0,4,unknown,5568.4433376
1-CO00779598,CO00779598,2000,250000,1500,100000,CO,80237,US,-104.901294,39.645919,1409859,326686,1,2,1946,7,0,6,unknown,5571.2580031
1-CO00782752,CO00782752,0,0,1500,24297,CO,80237,US,-104.909813,39.647658,0,490869,2,2,2009,4,0,3,unknown,5557.9223826
1-CO00781416,CO00781416,3000,250000,2000,74075,CO,80237,US,-104.892996,39.646961,634528,81206,1,2,1926,4,0,2,unknown,5555.527832
1-CO00783019,CO00783019,2000,250000,1500,29396,CO,80237,US,-104.895692,39.647801,1577505,137419,2,2,1957,4,0,2,unknown,5527.5946355
1-CO00782137,CO00782137,0,0,1500,100000,CO,80237,US,-104.897319,39.647334,0,1027325,1,3,1951,9,0,10,unknown,5523.8380081
1-CO00782777,CO00782777,0,0,1250,100000,CO,80237,US,-104.89755,39.64767,0,675992,1,2,1950,9,0,7,unknown,5524.3434314
1-CO00782896,CO00782896,1250,6973,1000,100000,CO,80237,US,-104.909376,39.647739,109011,644803,1,1,1921,8,0,0,unknown,5557.0084554
1-CO00781404,CO00781404,1250,250000,1250,100000,CO,80237,US,-104.885461,39.646957,1491650,1064452,1,1,1967,2,1,4,unknown,5596.3985616
1-CO00782184,CO00782184,2000,51592,1000,100000,CO,80237,US,-104.888032,39.64736,941506,420205,1,1,1991,9,0,10,unknown,5604.3795888
1-CO00780909,CO00780909,5000,103304,1250,100000,CO,80237,US,-104.893329,39.646682,232952,954235,1,1,1943,7,0,9,unknown,5540.8221228
1-CO00782489,CO00782489,5000,250000,1250,100000,CO,80237,US,-104.895694,39.647504,1581018,1484580,2,3,1920,7,0,3,unknown,5520.8499306
1-CO00782745,CO00782745,3000,4757,1000,100000,CO,80237,US,-104.90297,39.647654,151767,159972,1,1,1974,4,0,2,unknown,5576.485641
1-CO00782808,CO00782808,5000,250000,1500,100000,CO,80237,US,-104.90754,39.647688,1226047,664999,2,2,1924,7,0,2,unknown,5546.9696952
1-CO00782068,CO00782068,5000,250000,0,0,CO,80237,US,-104.905025,39.647308,1579453,0,2,3,2010,4,0,3,unknown,5582.7954083
1-CO00782485,CO00782485,5000,250000,4000,100000,CO,80237,US,-104.895993,39.647503,1559317,750601,2,2,1927,2,1,3,unknown,5519.3224502
1-CO00781547,CO00781547,1500,250000,1250,100000,CO,80237,US,-104.891199,39.647023,1923679,1072515,2,1,1924,4,0,4,unknown,5565.8537477
1-CO00782204,CO00782204,5000,250000,4000,100000,CO,80237,US,-104.890113,39.647374,770522,1170673,1,2,1988,2,1,5,unknown,5585.7935022
1-CO00782281,CO00782281,1250,215168,1250,96362,CO,80237,US,-104.902627,39.647414,401074,517977,2,3,1962,7,0,5,unknown,5570.3160411
1-CO00782292,CO00782292,1250,154587,1250,100000,CO,80237,US,-104.900635,39.64742,452743,435858,2,1,2010,4,0,4,unknown,5557.1125827
1-CO00782633,CO00782633,5000,135729,1250,100000,CO,80237,US,-104.890228,39.647597,243317,1423160,1,3,1978,7,0,1,unknown,5590.9210155
1-CO00782660,CO00782660,4000,250000,1500,100000,CO,80237,US,-104.899142,39.64761,2001597,885618,1,1,1955,4,0,4,unknown,5532.9059776
1-CO00782684,CO00782684,0,0,1250,100000,CO,80237,US,-104.903517,39.647624,0,1386210,1,1,2017,6,0,7,unknown,5577.6446667
1-CO00782748,CO00782748,4000,250000,0,0,CO,80237,US,-104.906439,39.647655,1715527,0,1,1,1975,8,0,1,unknown,5556.8146168
1-CO00781016,CO00781016,3000,250000,1250,100000,CO,80237,US,-104.902988,39.646743,915467,1307175,2,3,1986,4,0,2,unknown,5579.1817599
1-CO00783107,CO00783107,1500,250000,1500,60130,CO,80237,US,-104.908746,39.647837,342374,135795,2,1,1913,7,0,7,unknown,5554.0247807
1-CO00780901,CO00780901,1500,250000,1500,100000,CO,80237,US,-104.906078,39.646676,1100035,1067627,2,1,1942,6,0,7,unknown,5562.5636951
1-CO00782181,CO00782181,5000,78371,5000,100000,CO,80237,US,-104.905898,39.647356,1628064,1224486,2,2,1946,4,0,3,unknown,5574.1375471
1-CO00781191,CO00781191,0,0,1250,100000,CO,80237,US,-104.901027,39.646832,0,1285766,2,1,1974,7,0,6,unknown,5563.0094464
1-CO00782250,CO00782250,1250,221948,1250,78129,CO,80237,US,-104.892641,39.647395,619169,791819,1,3,2012,4,0,2,unknown,5559.5447776
1-CO00782258,CO00782258,5000,250000,0,0,CO,80237,US,-104.903519,39.647402,1994833,0,2,3,1928,4,0,2,unknown,5580.5053885
1-CO00782274,CO00782274,5000,250000,3000,100000,CO,80237,US,-104.891565,39.647409,999796,1296555,1,1,1952,7,0,1,unknown,5569.9660116
1-CO00780907,CO00780907,1500,56842,0,0,CO,80237,US,-104.909303,39.646679,256524,0,2,2,1971,8,0,0,unknown,5562.5632948
1-CO00781063,CO00781063,1250,250000,1250,100000,CO,80237,US,-104.905197,39.64677,377317,1085917,1,3,1949,7,0,7,unknown,5581.9471635
1-CO00782306,CO00782306,5000,168928,4000,100000,CO,80237,US,-104.909641,39.64743,1474562,1246056,1,2,1987,9,0,6,unknown,5559.4070086
1-CO00781243,CO00781243,1250,182491,1250,20938,CO,80237,US,-104.908921,39.646869,325772,259438,2,1,1999,4,0,2,unknown,5560.4675139
1-CO00782318,CO00782318,0,0,4000,100000,CO,80237,US,-104.902975,39.647435,0,1352757,1,1,1997,8,0,1,unknown,5578.9130296
1-CO00782338,CO00782338,5000,15711,0,0,CO,80237,US,-104.907432,39.647446,176396,0,2,1,2016,7,0,3,unknown,5547.6269032
1-CO00780891,CO00780891,4000,250000,2000,100000,CO,80237,US,-104.898713,39.646669,933657,1019724,2,3,1981,8,0,2,unknown,5542.7569064
1-CO00782422,CO00782422,5000,250000,0,0,CO,80237,US,-104.89844,39.647475,807545,0,2,1,1954,2,1,4,unknown,5532.515095
1-CO00780983,CO00780983,5000,250000,5000,34024,CO,80237,US,-104.904341,39.646719,1087316,190490,2,3,1999,8,0,0,unknown,5582.0244601
1-CO00782462,CO00782462,5000,250000,4000,100000,CO,80237,US,-104.905244,39.647493,961733,1319120,1,2,1914,8,0,1,unknown,5580.2863203
1-CO00782474,CO00782474,3000,9593,0,0,CO,80237,US,-104.896366,39.647497,1899975,0,1,1,2013,7,0,3,unknown,5516.5278078
1-CO00780935,CO00780935,3000,39100,0,0,CO,80237,US,-104.895811,39.646695,546131,0,2,3,1965,2,1,4,unknown,5520.287237
1-CO00782486,CO00782486,3000,250000,1250,100000,CO,80237,US,-104.895396,39.647503,1819809,1033070,1,2,1958,4,0,3,unknown,5524.0710954
1-CO00782490,CO00782490,1500,250000,1500,100000,CO,80237,US,-104.895069,39.647504,303997,628106,1,3,1924,6,0,7,unknown,5528.8157379
1-CO00782518,CO00782518,1500,250000,1250,2572,CO,80237,US,-104.888993,39.64753,761673,3199,1,1,1954,6,0,5,unknown,5602.4632272
1-CO00782554,CO00782554,1250,250000,1250,91065,CO,80237,US,-104.88836,39.647554,1416129,321591,1,3,1910,4,0,4,unknown,5612.25849
1-CO00782562,CO00782562,3000,250000,1250,100000,CO,80237,US,-104.901632,39.647559,1630274,748539,1,2,1960,2,1,3,unknown,5561.2777141
1-CO00782574,CO00782574,5000,250000,0,0,CO,80237,US,-104.889575,39.647566,1687643,0,2,3,2013,7,0,8,unknown,5591.9839257
1-CO00781335,CO00781335,5000,250000,0,0,CO,80237,US,-104.887567,39.646919,1322944,0,1,3,2007,8,0,2,unknown,5602.8721314
1-CO00782742,CO00782742,3000,250000,3000,100000,CO,80237,US,-104.898563,39.647651,865621,573198,1,3,1998,4,0,4,unknown,5532.48666
1-CO00781375,CO00781375,0,0,3000,100000,CO,80237,US,-104.909386,39.64694,0,588709,1,2,1938,4,0,2,unknown,5561.0250008
1-CO00782850,CO00782850,10000,51201,10000,100000,CO,80237,US,-104.891669,39.647709,1073409,128239,2,2,1920,9,0,9,unknown,5577.3747356
1-CO00782874,CO00782874,5000,244279,0,0,CO,80237,US,-104.886566,39.647726,1330538,0,1,2,1971,7,0,1,unknown,5605.0227811
1-CO00782906,CO00782906,5000,53244,0,0,CO,80237,US,-104.893295,39.647747,410469,0,1,2,1959,7,0,1,unknown,5553.1380911
1-CO00782922,CO00782922,4000,250000,0,0,CO,80237,US,-104.905441,39.647752,1227466,0,1,2,1943,2,1,5,unknown,5570.0144696
1-CO00781942,CO00781942,0,0,2000,73884,CO,80237,US,-104.901478,39.64724,0,218633,1,3,1982,8,0,1,unknown,5561.8372023
1-CO00781161,CO00781161,3000,250000,0,0,CO,80237,US,-104.890214,39.646817,2080367,0,1,1,1971,9,0,8,unknown,5569.7966021
1-CO00783181,CO00783181,2000,250000,0,0,CO,80237,US,-104.910007,39.647874,1342412,0,2,2,1909,4,0,4,unknown,5558.7826418
1-CO00781485,CO00781485,3000,250000,3000,100000,CO,80237,US,-104.893326,39.646993,1667935,1389563,2,1,1966,7,0,1,unknown,5554.0392
1-CO00782095,CO00782095,5000,250000,2000,45779,CO,80237,US,-104.89202,39.647318,1982883,516774,2,2,1965,8,0,2,unknown,5561.186802
1-CO00781492,CO00781492,1250,164353,1250,100000,CO,80237,US,-104.910106,39.646996,745766,235078,2,1,1976,4,0,2,unknown,5561.5440395
1-CO00782221,CO00782221,4000,37054,4000,96339,CO,80237,US,-104.901814,39.647379,128038,1034219,1,2,2012,7,0,7,unknown,5566.2234032
1-CO00781552,CO00781552,2000,250000,2000,100000,CO,80237,US,-104.894768,39.647025,1707325,774631,2,1,1953,7,0,7,unknown,5530.7885694
1-CO00782239,CO00782239,5000,250000,0,0,CO,80237,US,-104.90804,39.647386,1632274,0,1,2,2003,2,1,4,unknown,5547.1651349
1-CO00782285,CO00782285,4000,169873,1250,100000,CO,80237,US,-104.906349,39.647416,1747498,825220,2,2,1953,8,0,1,unknown,5557.8695151
1-CO00781562,CO00781562,1250,250000,1250,100000,CO,80237,US,-104.895088,39.647029,1136762,547409,1,2,2000,8,0,0,unknown,5525.5893665
1-CO00781564,CO00781564,4000,14407,4000,100000,CO,80237,US,-104.895713,39.64703,1669053,314315,2,2,1915,4,0,3,unknown,5518.4389627
1-CO00782259,CO00782259,5000,250000,5000,100000,CO,80237,US,-104.900028,39.647403,1030361,1450314,2,2,1981,4,0,3,unknown,5548.3798298
1-CO00781590,CO00781590,4000,250000,3000,100000,CO,80237,US,-104.910649,39.64705,623576,1407949,2,3,1947,2,1,3,unknown,5561.9044857
1-CO00781610,CO00781610,2000,250000,0,0,CO,80237,US,-104.90051,39.64706,397941,0,2,1,2013,9,0,6,unknown,5554.2867033
1-CO00781620,CO00781620,4000,175523,0,0,CO,80237,US,-104.90165,39.647065,1595089,0,2,3,1988,7,0,1,unknown,5564.709138
1-CO00782375,CO00782375,4000,178479,1500,100000,CO,80237,US,-104.89394,39.647457,236420,1155753,1,1,1911,9,0,9,unknown,5548.5720673
1-CO00781256,CO00781256,2000,250000,1250,100000,CO,80237,US,-104.898708,39.646877,1749647,1351435,2,3,1983,7,0,8,unknown,5539.7900526
1-CO00781628,CO00781628,4000,127396,1250,100000,CO,80237,US,-104.899754,39.647069,193114,1035788,1,1,1938,7,0,5,unknown,5547.558419
1-CO00781264,CO00781264,5000,250000,3000,100000,CO,80237,US,-104.905554,39.646882,1414627,915876,1,3,1981,6,0,6,unknown,5577.5709757
1-CO00782443,CO00782443,4000,60782,4000,95368,CO,80237,US,-104.899455,39.647482,719169,796616,1,1,1937,8,0,0,unknown,5545.5379301
1-CO00781668,CO00781668,0,0,3000,100000,CO,80237,US,-104.909004,39.647097,0,493397,1,2,1907,2,1,4,unknown,5559.5403748
1-CO00781674,CO00781674,10000,250000,10000,11000,CO,80237,US,-104.905751,39.6471,1261008,59898,1,2,1952,2,1,4,unknown,5578.4552638
1-CO00780984,CO00780984,1500,250000,1250,8583,CO,80237,US,-104.895097,39.646719,1874725,259378,1,3,1932,9,0,7,unknown,5523.7250718
1-CO00781282,CO00781282,3000,250000,1250,100000,CO,80237,US,-104.90787,39.646896,1732713,1297625,2,2,1958,7,0,1,unknown,5549.4074971
